Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
ENT,01:06:2017,52980.000,14:43:00.000,-03,32.3070185,-64.8467042,200.6,0.0,0.0,195.9,0.68,241.5,7.0,0.0,0.7,6.2,244.3,6.3,46.0,31.6,0.0,0.0,0.0
ENT,01:06:2017,52980.500,14:43:00.500,-03,32.3070182,-64.8467032,200.5,0.0,0.0,74.0,0.93,241.5,7.0,0.0,0.9,6.1,245.5,5.8,43.0,33.3,0.0,0.0,0.0
ENT,01:06:2017,52981.000,14:43:01.000,-03,32.3070156,-64.8467031,200.8,0.0,0.0,185.0,0.86,241.5,7.1,0.0,0.9,6.1,245.5,5.8,43.0,33.3,0.0,0.0,0.0
ENT,01:06:2017,52981.500,14:43:01.500,-03,32.3070152,-64.8467032,201.0,0.0,0.0,179.6,1.11,241.5,7.1,0.0,1.1,6.1,246.8,5.6,42.0,35.1,0.0,0.0,0.0
ENT,01:06:2017,52982.000,14:43:02.000,-03,32.3070162,-64.8467039,201.2,0.0,0.0,345.1,0.54,241.5,7.1,0.0,0.6,6.1,246.8,5.6,42.0,35.1,0.0,0.0,0.0
ENT,01:06:2017,52982.500,14:43:02.500,-03,32.3070145,-64.8467036,201.6,0.0,0.0,262.9,0.25,241.5,7.1,0.0,0.3,6.1,246.5,6.7,41.0,35.2,0.0,0.0,0.0
ENT,01:06:2017,52983.000,14:43:03.000,-03,32.3070122,-64.8467005,201.3,0.0,0.0,152.2,1.50,241.5,7.1,0.0,1.5,6.1,246.5,6.7,41.0,35.2,0.0,0.0,0.0
ENT,01:06:2017,52983.500,14:43:03.500,-03,32.3070121,-64.8466999,200.9,0.0,0.0,115.8,1.21,241.5,7.1,0.0,1.2,6.2,247.4,6.1,34.0,36.4,0.0,0.0,0.0
ENT,01:06:2017,52984.000,14:43:04.000,-03,32.3070126,-64.8467024,201.5,0.0,0.0,303.8,0.64,241.5,7.1,0.0,0.7,6.2,247.4,6.1,34.0,36.4,0.0,0.0,0.0
ENT,01:06:2017,52984.500,14:43:04.500,-03,32.3070103,-64.8467023,201.9,0.0,0.0,247.6,1.03,241.5,7.1,0.0,1.0,6.1,247.1,5.9,41.0,36.4,0.0,0.0,0.0
ENT,01:06:2017,52985.000,14:43:05.000,-03,32.3070097,-64.8467003,201.8,0.0,0.0,143.5,1.22,241.5,7.1,0.0,1.2,6.1,247.1,5.9,41.0,36.4,0.0,0.0,0.0
