Date,Secs,LocalTime,Zone,Instant,Average
01:06:2017,55766.986,15:29:26.986,-03,6.57,7.80
01:06:2017,55767.486,15:29:27.486,-03,6.99,7.78
01:06:2017,55767.986,15:29:27.986,-03,6.99,7.75
01:06:2017,55768.486,15:29:28.486,-03,6.71,7.73
01:06:2017,55768.986,15:29:28.986,-03,6.71,7.70
01:06:2017,55769.486,15:29:29.486,-03,6.94,7.67
01:06:2017,55769.986,15:29:29.986,-03,6.94,7.64
01:06:2017,55770.486,15:29:30.486,-03,6.20,7.60
01:06:2017,55770.986,15:29:30.986,-03,6.20,7.57
01:06:2017,55771.486,15:29:31.486,-03,7.45,7.56
01:06:2017,55771.986,15:29:31.986,-03,7.45,7.54
01:06:2017,55772.486,15:29:32.486,-03,6.73,7.52
01:06:2017,55772.986,15:29:32.986,-03,6.73,7.49
01:06:2017,55773.486,15:29:33.486,-03,7.04,7.46
01:06:2017,55773.986,15:29:33.986,-03,7.04,7.44
01:06:2017,55774.486,15:29:34.486,-03,6.10,7.41
01:06:2017,55774.987,15:29:34.987,-03,6.10,7.37
01:06:2017,55775.487,15:29:35.487,-03,6.67,7.35
01:06:2017,55775.987,15:29:35.987,-03,6.67,7.33
01:06:2017,55776.487,15:29:36.487,-03,6.22,7.29
01:06:2017,55776.987,15:29:36.987,-03,6.22,7.26
01:06:2017,55777.487,15:29:37.487,-03,6.20,7.23
01:06:2017,55777.987,15:29:37.987,-03,6.20,7.20
01:06:2017,55778.487,15:29:38.487,-03,5.71,7.16
01:06:2017,55778.987,15:29:38.987,-03,5.71,7.12
01:06:2017,55779.487,15:29:39.487,-03,6.20,7.09
01:06:2017,55779.987,15:29:39.987,-03,6.20,7.06
01:06:2017,55780.487,15:29:40.487,-03,6.09,7.02
01:06:2017,55780.987,15:29:40.987,-03,6.09,6.98
01:06:2017,55781.487,15:29:41.487,-03,6.08,6.96
01:06:2017,55781.987,15:29:41.987,-03,6.08,6.94
01:06:2017,55782.487,15:29:42.487,-03,5.46,6.89
01:06:2017,55782.987,15:29:42.987,-03,5.46,6.84
01:06:2017,55783.487,15:29:43.487,-03,6.13,6.81
01:06:2017,55783.987,15:29:43.987,-03,6.13,6.79
01:06:2017,55784.488,15:29:44.488,-03,6.33,6.76
01:06:2017,55784.988,15:29:44.988,-03,6.33,6.74
01:06:2017,55785.488,15:29:45.488,-03,5.68,6.71
01:06:2017,55785.988,15:29:45.988,-03,5.68,6.68
01:06:2017,55786.488,15:29:46.488,-03,6.41,6.66
01:06:2017,55786.988,15:29:46.988,-03,6.41,6.64
01:06:2017,55787.488,15:29:47.488,-03,6.54,6.62
01:06:2017,55787.988,15:29:47.988,-03,6.54,6.60
01:06:2017,55788.488,15:29:48.488,-03,6.49,6.57
01:06:2017,55788.988,15:29:48.988,-03,6.49,6.55
01:06:2017,55789.488,15:29:49.488,-03,7.42,6.55
01:06:2017,55789.988,15:29:49.988,-03,7.42,6.55
01:06:2017,55790.488,15:29:50.488,-03,7.76,6.56
01:06:2017,55790.988,15:29:50.988,-03,7.76,6.56
01:06:2017,55791.488,15:29:51.488,-03,7.75,6.57
01:06:2017,55791.988,15:29:51.988,-03,7.75,6.58
01:06:2017,55792.488,15:29:52.488,-03,8.66,6.61
01:06:2017,55792.988,15:29:52.988,-03,8.66,6.64
01:06:2017,55793.489,15:29:53.489,-03,7.89,6.65
01:06:2017,55793.989,15:29:53.989,-03,7.89,6.66
01:06:2017,55794.489,15:29:54.489,-03,8.72,6.70
01:06:2017,55794.989,15:29:54.989,-03,8.72,6.74
01:06:2017,55795.489,15:29:55.489,-03,8.91,6.77
01:06:2017,55795.989,15:29:55.989,-03,8.91,6.80
01:06:2017,55796.489,15:29:56.489,-03,8.56,6.83
01:06:2017,55796.989,15:29:56.989,-03,8.56,6.87
01:06:2017,55797.489,15:29:57.489,-03,9.10,6.90
01:06:2017,55797.989,15:29:57.989,-03,9.10,6.94
01:06:2017,55798.489,15:29:58.489,-03,7.67,6.95
01:06:2017,55798.989,15:29:58.989,-03,7.67,6.97
01:06:2017,55799.489,15:29:59.489,-03,7.99,6.99
01:06:2017,55799.989,15:29:59.989,-03,7.99,7.01
01:06:2017,55800.489,15:30:00.489,-03,8.23,7.04
01:06:2017,55800.989,15:30:00.989,-03,8.23,7.07
01:06:2017,55801.489,15:30:01.489,-03,8.16,7.08
01:06:2017,55801.989,15:30:01.989,-03,8.16,7.10
01:06:2017,55802.489,15:30:02.489,-03,8.66,7.13
01:06:2017,55802.989,15:30:02.989,-03,8.66,7.16
01:06:2017,55803.490,15:30:03.490,-03,8.88,7.19
01:06:2017,55803.990,15:30:03.990,-03,8.88,7.22
01:06:2017,55804.490,15:30:04.490,-03,8.61,7.26
01:06:2017,55804.990,15:30:04.990,-03,8.61,7.31
01:06:2017,55805.490,15:30:05.490,-03,9.03,7.34
01:06:2017,55805.990,15:30:05.990,-03,9.03,7.38
01:06:2017,55806.490,15:30:06.490,-03,9.11,7.43
01:06:2017,55806.990,15:30:06.990,-03,9.11,7.48
01:06:2017,55807.490,15:30:07.490,-03,8.42,7.52
01:06:2017,55807.990,15:30:07.990,-03,8.42,7.55
01:06:2017,55808.490,15:30:08.490,-03,8.75,7.60
01:06:2017,55808.990,15:30:08.990,-03,8.75,7.66
01:06:2017,55809.490,15:30:09.490,-03,8.41,7.69
01:06:2017,55809.990,15:30:09.990,-03,8.41,7.73
01:06:2017,55810.490,15:30:10.490,-03,8.47,7.77
01:06:2017,55810.990,15:30:10.990,-03,8.47,7.81
01:06:2017,55811.490,15:30:11.490,-03,7.88,7.84
01:06:2017,55811.990,15:30:11.990,-03,7.88,7.87
01:06:2017,55812.491,15:30:12.491,-03,8.76,7.92
01:06:2017,55812.991,15:30:12.991,-03,8.76,7.98
01:06:2017,55813.491,15:30:13.491,-03,8.46,8.02
01:06:2017,55813.991,15:30:13.991,-03,8.46,8.06
01:06:2017,55814.491,15:30:14.491,-03,8.23,8.09
01:06:2017,55814.991,15:30:14.991,-03,8.23,8.12
01:06:2017,55815.491,15:30:15.491,-03,8.41,8.16
01:06:2017,55815.991,15:30:15.991,-03,8.41,8.21
01:06:2017,55816.491,15:30:16.491,-03,8.24,8.24
01:06:2017,55816.991,15:30:16.991,-03,8.24,8.27
01:06:2017,55817.491,15:30:17.491,-03,8.36,8.30
01:06:2017,55817.991,15:30:17.991,-03,8.36,8.33
01:06:2017,55818.491,15:30:18.491,-03,7.96,8.36
01:06:2017,55818.991,15:30:18.991,-03,7.96,8.38
01:06:2017,55819.491,15:30:19.491,-03,7.39,8.38
01:06:2017,55819.991,15:30:19.991,-03,7.39,8.38
01:06:2017,55820.491,15:30:20.491,-03,8.11,8.39
01:06:2017,55820.991,15:30:20.991,-03,8.11,8.39
01:06:2017,55821.491,15:30:21.491,-03,7.73,8.39
01:06:2017,55821.992,15:30:21.992,-03,7.73,8.39
01:06:2017,55822.492,15:30:22.492,-03,8.30,8.38
01:06:2017,55822.992,15:30:22.992,-03,8.30,8.38
01:06:2017,55823.492,15:30:23.492,-03,7.60,8.37
01:06:2017,55823.992,15:30:23.992,-03,7.60,8.37
01:06:2017,55824.492,15:30:24.492,-03,7.30,8.35
01:06:2017,55824.992,15:30:24.992,-03,7.30,8.32
01:06:2017,55825.492,15:30:25.492,-03,7.64,8.30
01:06:2017,55825.992,15:30:25.992,-03,7.64,8.28
01:06:2017,55826.492,15:30:26.492,-03,8.55,8.28
01:06:2017,55826.992,15:30:26.992,-03,8.55,8.28
01:06:2017,55827.492,15:30:27.492,-03,8.54,8.27
01:06:2017,55827.992,15:30:27.992,-03,8.54,8.26
01:06:2017,55828.492,15:30:28.492,-03,9.05,8.28
01:06:2017,55828.992,15:30:28.992,-03,9.05,8.31
01:06:2017,55829.492,15:30:29.492,-03,8.36,8.31
01:06:2017,55829.992,15:30:29.992,-03,8.36,8.32
01:06:2017,55830.492,15:30:30.492,-03,8.28,8.32
01:06:2017,55830.992,15:30:30.992,-03,8.28,8.32
01:06:2017,55831.493,15:30:31.493,-03,8.86,8.33
01:06:2017,55831.993,15:30:31.993,-03,8.86,8.34
01:06:2017,55832.493,15:30:32.493,-03,8.65,8.34
01:06:2017,55832.993,15:30:32.993,-03,8.65,8.34
01:06:2017,55833.493,15:30:33.493,-03,8.91,8.34
01:06:2017,55833.993,15:30:33.993,-03,8.91,8.35
01:06:2017,55834.493,15:30:34.493,-03,8.79,8.35
01:06:2017,55834.993,15:30:34.993,-03,8.79,8.35
01:06:2017,55835.493,15:30:35.493,-03,8.51,8.34
01:06:2017,55835.993,15:30:35.993,-03,8.51,8.33
01:06:2017,55836.493,15:30:36.493,-03,8.78,8.33
01:06:2017,55836.993,15:30:36.993,-03,8.78,8.32
01:06:2017,55837.493,15:30:37.493,-03,8.10,8.32
01:06:2017,55837.993,15:30:37.993,-03,8.10,8.31
01:06:2017,55838.493,15:30:38.493,-03,8.76,8.31
01:06:2017,55838.993,15:30:38.993,-03,8.76,8.31
01:06:2017,55839.493,15:30:39.493,-03,7.80,8.30
01:06:2017,55839.993,15:30:39.993,-03,7.80,8.29
01:06:2017,55840.493,15:30:40.493,-03,8.34,8.29
01:06:2017,55840.994,15:30:40.994,-03,8.34,8.29
01:06:2017,55841.494,15:30:41.494,-03,7.58,8.28
01:06:2017,55841.994,15:30:41.994,-03,7.58,8.28
01:06:2017,55842.494,15:30:42.494,-03,8.37,8.27
01:06:2017,55842.994,15:30:42.994,-03,8.37,8.27
01:06:2017,55843.494,15:30:43.494,-03,8.16,8.26
01:06:2017,55843.994,15:30:43.994,-03,8.16,8.26
01:06:2017,55844.494,15:30:44.494,-03,7.68,8.25
01:06:2017,55844.994,15:30:44.994,-03,7.68,8.24
01:06:2017,55845.494,15:30:45.494,-03,7.95,8.23
01:06:2017,55845.994,15:30:45.994,-03,7.95,8.22
01:06:2017,55846.494,15:30:46.494,-03,7.43,8.21
01:06:2017,55846.994,15:30:46.994,-03,7.43,8.19
01:06:2017,55847.494,15:30:47.494,-03,8.32,8.19
01:06:2017,55847.994,15:30:47.994,-03,8.32,8.19
01:06:2017,55848.494,15:30:48.494,-03,8.15,8.20
01:06:2017,55848.994,15:30:48.994,-03,8.15,8.20
01:06:2017,55849.494,15:30:49.494,-03,8.99,8.23
01:06:2017,55849.995,15:30:49.995,-03,8.99,8.25
01:06:2017,55850.495,15:30:50.495,-03,8.01,8.25
01:06:2017,55850.995,15:30:50.995,-03,8.01,8.25
01:06:2017,55851.495,15:30:51.495,-03,8.58,8.26
01:06:2017,55851.995,15:30:51.995,-03,8.58,8.28
01:06:2017,55852.495,15:30:52.495,-03,9.15,8.29
01:06:2017,55852.995,15:30:52.995,-03,9.15,8.31
01:06:2017,55853.495,15:30:53.495,-03,8.86,8.33
01:06:2017,55853.995,15:30:53.995,-03,8.86,8.35
01:06:2017,55854.495,15:30:54.495,-03,8.79,8.37
01:06:2017,55854.995,15:30:54.995,-03,8.79,8.40
01:06:2017,55855.495,15:30:55.495,-03,8.82,8.42
01:06:2017,55855.995,15:30:55.995,-03,8.82,8.44
01:06:2017,55856.495,15:30:56.495,-03,8.49,8.44
01:06:2017,55856.995,15:30:56.995,-03,8.49,8.44
01:06:2017,55857.495,15:30:57.495,-03,8.79,8.44
01:06:2017,55857.995,15:30:57.995,-03,8.79,8.44
01:06:2017,55858.495,15:30:58.495,-03,8.49,8.43
01:06:2017,55858.995,15:30:58.995,-03,8.49,8.42
01:06:2017,55859.495,15:30:59.495,-03,9.14,8.44
01:06:2017,55859.996,15:30:59.996,-03,9.14,8.45
01:06:2017,55860.496,15:31:00.496,-03,8.75,8.46
01:06:2017,55860.996,15:31:00.996,-03,8.75,8.47
01:06:2017,55861.496,15:31:01.496,-03,9.21,8.47
01:06:2017,55861.996,15:31:01.996,-03,9.21,8.48
01:06:2017,55862.496,15:31:02.496,-03,8.65,8.48
01:06:2017,55862.996,15:31:02.996,-03,8.65,8.48
01:06:2017,55863.496,15:31:03.496,-03,8.17,8.47
01:06:2017,55863.996,15:31:03.996,-03,8.17,8.45
01:06:2017,55864.496,15:31:04.496,-03,8.21,8.44
01:06:2017,55864.996,15:31:04.996,-03,8.21,8.43
01:06:2017,55865.496,15:31:05.496,-03,8.74,8.44
01:06:2017,55865.996,15:31:05.996,-03,8.74,8.44
01:06:2017,55866.496,15:31:06.496,-03,7.75,8.42
01:06:2017,55866.996,15:31:06.996,-03,7.75,8.41
01:06:2017,55867.496,15:31:07.496,-03,8.81,8.42
01:06:2017,55867.996,15:31:07.996,-03,8.81,8.43
01:06:2017,55868.496,15:31:08.496,-03,7.91,8.42
01:06:2017,55868.996,15:31:08.996,-03,7.91,8.40
01:06:2017,55869.497,15:31:09.497,-03,8.81,8.42
01:06:2017,55869.997,15:31:09.997,-03,8.81,8.44
01:06:2017,55870.497,15:31:10.497,-03,7.81,8.43
01:06:2017,55870.997,15:31:10.997,-03,7.81,8.42
01:06:2017,55871.497,15:31:11.497,-03,8.97,8.44
01:06:2017,55871.997,15:31:11.997,-03,8.97,8.46
01:06:2017,55872.497,15:31:12.497,-03,8.22,8.46
01:06:2017,55872.997,15:31:12.997,-03,8.22,8.46
01:06:2017,55873.497,15:31:13.497,-03,9.17,8.48
01:06:2017,55873.997,15:31:13.997,-03,9.17,8.49
01:06:2017,55874.497,15:31:14.497,-03,9.23,8.52
01:06:2017,55874.997,15:31:14.997,-03,9.23,8.54
01:06:2017,55875.497,15:31:15.497,-03,9.84,8.58
01:06:2017,55875.997,15:31:15.997,-03,9.84,8.61
01:06:2017,55876.497,15:31:16.497,-03,8.87,8.63
01:06:2017,55876.997,15:31:16.997,-03,8.87,8.66
01:06:2017,55877.497,15:31:17.497,-03,8.76,8.66
01:06:2017,55877.997,15:31:17.997,-03,8.76,8.67
01:06:2017,55878.497,15:31:18.497,-03,8.87,8.68
01:06:2017,55878.998,15:31:18.998,-03,8.87,8.69
01:06:2017,55879.498,15:31:19.498,-03,9.17,8.70
01:06:2017,55879.998,15:31:19.998,-03,9.17,8.70
01:06:2017,55880.498,15:31:20.498,-03,8.78,8.71
01:06:2017,55880.998,15:31:20.998,-03,8.78,8.73
01:06:2017,55881.498,15:31:21.498,-03,7.54,8.71
01:06:2017,55881.998,15:31:21.998,-03,7.54,8.69
01:06:2017,55882.498,15:31:22.498,-03,7.32,8.66
01:06:2017,55882.998,15:31:22.998,-03,7.32,8.63
01:06:2017,55883.498,15:31:23.498,-03,8.33,8.62
01:06:2017,55883.998,15:31:23.998,-03,8.33,8.61
01:06:2017,55884.498,15:31:24.498,-03,8.35,8.61
01:06:2017,55884.998,15:31:24.998,-03,8.35,8.60
01:06:2017,55885.498,15:31:25.498,-03,8.57,8.59
01:06:2017,55885.998,15:31:25.998,-03,8.57,8.59
01:06:2017,55886.498,15:31:26.498,-03,8.75,8.59
01:06:2017,55886.998,15:31:26.998,-03,8.75,8.60
01:06:2017,55887.498,15:31:27.498,-03,8.28,8.59
01:06:2017,55887.998,15:31:27.998,-03,8.28,8.58
01:06:2017,55888.499,15:31:28.499,-03,9.12,8.59
01:06:2017,55888.999,15:31:28.999,-03,9.12,8.60
01:06:2017,55889.499,15:31:29.499,-03,8.36,8.59
01:06:2017,55889.999,15:31:29.999,-03,8.36,8.58
01:06:2017,55890.499,15:31:30.499,-03,8.47,8.57
01:06:2017,55890.999,15:31:30.999,-03,8.47,8.57
01:06:2017,55891.499,15:31:31.499,-03,7.88,8.55
01:06:2017,55891.999,15:31:31.999,-03,7.88,8.52
01:06:2017,55892.499,15:31:32.499,-03,7.99,8.51
01:06:2017,55892.999,15:31:32.999,-03,7.99,8.50
01:06:2017,55893.499,15:31:33.499,-03,8.23,8.50
01:06:2017,55893.999,15:31:33.999,-03,8.23,8.50
01:06:2017,55894.499,15:31:34.499,-03,8.29,8.50
01:06:2017,55894.999,15:31:34.999,-03,8.29,8.51
01:06:2017,55895.499,15:31:35.499,-03,8.91,8.51
01:06:2017,55895.999,15:31:35.999,-03,8.91,8.51
01:06:2017,55896.499,15:31:36.499,-03,8.56,8.53
01:06:2017,55896.999,15:31:36.999,-03,8.56,8.54
01:06:2017,55897.499,15:31:37.499,-03,8.53,8.53
01:06:2017,55898.000,15:31:38.000,-03,8.53,8.53
01:06:2017,55898.500,15:31:38.500,-03,8.35,8.54
01:06:2017,55899.000,15:31:39.000,-03,8.35,8.54
01:06:2017,55899.500,15:31:39.500,-03,7.82,8.53
01:06:2017,55900.000,15:31:40.000,-03,7.82,8.51
01:06:2017,55900.500,15:31:40.500,-03,7.19,8.50
01:06:2017,55901.000,15:31:41.000,-03,7.19,8.49
01:06:2017,55901.500,15:31:41.500,-03,7.05,8.46
01:06:2017,55902.000,15:31:42.000,-03,7.05,8.43
01:06:2017,55902.500,15:31:42.500,-03,7.05,8.41
01:06:2017,55903.000,15:31:43.000,-03,7.05,8.39
01:06:2017,55903.500,15:31:43.500,-03,6.99,8.35
01:06:2017,55904.000,15:31:44.000,-03,6.99,8.31
01:06:2017,55904.500,15:31:44.500,-03,7.85,8.29
01:06:2017,55905.000,15:31:45.000,-03,7.85,8.27
01:06:2017,55905.500,15:31:45.500,-03,8.26,8.24
01:06:2017,55906.000,15:31:46.000,-03,8.26,8.22
01:06:2017,55906.500,15:31:46.500,-03,8.15,8.20
01:06:2017,55907.000,15:31:47.000,-03,8.15,8.19
01:06:2017,55907.501,15:31:47.501,-03,8.04,8.18
01:06:2017,55908.001,15:31:48.001,-03,8.04,8.17
01:06:2017,55908.501,15:31:48.501,-03,8.16,8.16
01:06:2017,55909.001,15:31:49.001,-03,8.16,8.14
01:06:2017,55909.501,15:31:49.501,-03,8.07,8.13
