Date,Secs,LocalTime,Zone,Instant,Average
27:05:2017,50715.698,14:05:15.698,-03,12.15,11.93
27:05:2017,50716.198,14:05:16.198,-03,12.57,11.93
27:05:2017,50716.698,14:05:16.698,-03,12.57,11.94
27:05:2017,50717.198,14:05:17.198,-03,13.54,11.95
27:05:2017,50717.698,14:05:17.698,-03,13.54,11.96
27:05:2017,50718.198,14:05:18.198,-03,13.39,11.98
27:05:2017,50718.698,14:05:18.698,-03,13.39,12.01
27:05:2017,50719.198,14:05:19.198,-03,13.56,12.03
27:05:2017,50719.698,14:05:19.698,-03,13.56,12.06
27:05:2017,50720.198,14:05:20.198,-03,13.86,12.09
27:05:2017,50720.698,14:05:20.698,-03,13.86,12.13
27:05:2017,50721.199,14:05:21.199,-03,13.81,12.15
27:05:2017,50721.698,14:05:21.698,-03,13.81,12.18
27:05:2017,50722.198,14:05:22.198,-03,14.33,12.23
27:05:2017,50722.698,14:05:22.698,-03,14.33,12.29
27:05:2017,50723.198,14:05:23.198,-03,13.96,12.35
27:05:2017,50723.698,14:05:23.698,-03,13.96,12.41
27:05:2017,50724.198,14:05:24.198,-03,13.14,12.46
27:05:2017,50724.699,14:05:24.699,-03,13.14,12.51
27:05:2017,50725.199,14:05:25.199,-03,12.82,12.55
27:05:2017,50725.699,14:05:25.699,-03,12.82,12.58
27:05:2017,50726.199,14:05:26.199,-03,12.43,12.60
27:05:2017,50726.699,14:05:26.699,-03,12.43,12.62
27:05:2017,50727.199,14:05:27.199,-03,12.06,12.65
27:05:2017,50727.699,14:05:27.699,-03,12.06,12.68
27:05:2017,50728.199,14:05:28.199,-03,12.74,12.70
27:05:2017,50728.699,14:05:28.699,-03,12.74,12.73
27:05:2017,50729.199,14:05:29.199,-03,12.00,12.73
27:05:2017,50729.699,14:05:29.699,-03,12.00,12.73
27:05:2017,50730.199,14:05:30.199,-03,12.73,12.74
27:05:2017,50730.699,14:05:30.699,-03,12.73,12.76
27:05:2017,50731.199,14:05:31.199,-03,12.26,12.75
27:05:2017,50731.699,14:05:31.699,-03,12.26,12.75
27:05:2017,50732.199,14:05:32.199,-03,13.11,12.76
27:05:2017,50732.699,14:05:32.699,-03,13.11,12.77
27:05:2017,50733.199,14:05:33.199,-03,11.91,12.75
27:05:2017,50733.699,14:05:33.699,-03,11.91,12.72
27:05:2017,50734.199,14:05:34.199,-03,12.11,12.71
27:05:2017,50734.699,14:05:34.699,-03,12.11,12.71
27:05:2017,50735.199,14:05:35.199,-03,11.74,12.68
27:05:2017,50735.699,14:05:35.699,-03,11.74,12.66
27:05:2017,50736.200,14:05:36.200,-03,10.90,12.63
27:05:2017,50736.700,14:05:36.700,-03,10.90,12.61
27:05:2017,50737.200,14:05:37.200,-03,10.50,12.57
27:05:2017,50737.700,14:05:37.700,-03,10.50,12.52
27:05:2017,50738.200,14:05:38.200,-03,10.91,12.50
27:05:2017,50738.700,14:05:38.700,-03,10.91,12.48
27:05:2017,50739.200,14:05:39.200,-03,11.73,12.47
27:05:2017,50739.700,14:05:39.700,-03,11.73,12.47
27:05:2017,50740.200,14:05:40.200,-03,12.62,12.48
27:05:2017,50740.700,14:05:40.700,-03,12.62,12.50
27:05:2017,50741.200,14:05:41.200,-03,11.45,12.50
27:05:2017,50741.700,14:05:41.700,-03,11.45,12.49
27:05:2017,50742.200,14:05:42.200,-03,12.17,12.50
27:05:2017,50742.700,14:05:42.700,-03,12.17,12.51
27:05:2017,50743.200,14:05:43.200,-03,11.67,12.49
27:05:2017,50743.700,14:05:43.700,-03,11.67,12.47
27:05:2017,50744.200,14:05:44.200,-03,10.76,12.45
27:05:2017,50744.700,14:05:44.700,-03,10.76,12.43
27:05:2017,50745.200,14:05:45.200,-03,11.30,12.42
27:05:2017,50745.700,14:05:45.700,-03,11.30,12.40
27:05:2017,50746.200,14:05:46.200,-03,11.59,12.39
27:05:2017,50746.700,14:05:46.700,-03,11.59,12.37
27:05:2017,50747.200,14:05:47.200,-03,11.31,12.33
27:05:2017,50747.701,14:05:47.701,-03,11.31,12.30
27:05:2017,50748.201,14:05:48.201,-03,11.27,12.26
27:05:2017,50748.701,14:05:48.701,-03,11.27,12.22
27:05:2017,50749.201,14:05:49.201,-03,11.28,12.19
27:05:2017,50749.701,14:05:49.701,-03,11.28,12.15
27:05:2017,50750.201,14:05:50.201,-03,10.66,12.10
27:05:2017,50750.701,14:05:50.701,-03,10.66,12.04
27:05:2017,50751.201,14:05:51.201,-03,11.28,12.00
27:05:2017,50751.701,14:05:51.701,-03,11.28,11.96
27:05:2017,50752.201,14:05:52.201,-03,11.89,11.92
27:05:2017,50752.701,14:05:52.701,-03,11.89,11.88
27:05:2017,50753.201,14:05:53.201,-03,11.18,11.83
27:05:2017,50753.701,14:05:53.701,-03,11.18,11.78
27:05:2017,50754.201,14:05:54.201,-03,10.78,11.74
27:05:2017,50754.701,14:05:54.701,-03,10.78,11.71
27:05:2017,50755.201,14:05:55.201,-03,10.18,11.66
27:05:2017,50755.701,14:05:55.701,-03,10.18,11.62
27:05:2017,50756.201,14:05:56.201,-03,9.77,11.57
27:05:2017,50756.701,14:05:56.701,-03,9.77,11.53
27:05:2017,50757.201,14:05:57.201,-03,9.73,11.49
27:05:2017,50757.701,14:05:57.701,-03,9.73,11.45
27:05:2017,50758.201,14:05:58.201,-03,10.60,11.42
27:05:2017,50758.701,14:05:58.701,-03,10.60,11.38
27:05:2017,50759.201,14:05:59.201,-03,10.56,11.36
27:05:2017,50759.702,14:05:59.702,-03,10.56,11.33
27:05:2017,50760.202,14:06:00.202,-03,10.65,11.30
27:05:2017,50760.702,14:06:00.702,-03,10.65,11.26
27:05:2017,50761.202,14:06:01.202,-03,10.98,11.24
27:05:2017,50761.702,14:06:01.702,-03,10.98,11.22
27:05:2017,50762.202,14:06:02.202,-03,11.15,11.19
27:05:2017,50762.702,14:06:02.702,-03,11.15,11.15
27:05:2017,50763.202,14:06:03.202,-03,10.75,11.13
27:05:2017,50763.702,14:06:03.702,-03,10.75,11.12
27:05:2017,50764.202,14:06:04.202,-03,11.09,11.10
27:05:2017,50764.702,14:06:04.702,-03,11.09,11.08
27:05:2017,50765.202,14:06:05.202,-03,10.97,11.07
27:05:2017,50765.702,14:06:05.702,-03,10.97,11.06
27:05:2017,50766.202,14:06:06.202,-03,10.82,11.05
27:05:2017,50766.702,14:06:06.702,-03,10.82,11.05
27:05:2017,50767.202,14:06:07.202,-03,9.81,11.04
27:05:2017,50767.702,14:06:07.702,-03,9.81,11.03
27:05:2017,50768.202,14:06:08.202,-03,10.66,11.03
27:05:2017,50768.702,14:06:08.702,-03,10.66,11.02
27:05:2017,50769.202,14:06:09.202,-03,10.77,11.01
27:05:2017,50769.702,14:06:09.702,-03,10.77,10.99
27:05:2017,50770.202,14:06:10.202,-03,9.12,10.93
27:05:2017,50770.703,14:06:10.703,-03,9.12,10.87
27:05:2017,50771.203,14:06:11.203,-03,9.47,10.84
27:05:2017,50771.703,14:06:11.703,-03,9.47,10.81
27:05:2017,50772.203,14:06:12.203,-03,10.68,10.78
27:05:2017,50772.703,14:06:12.703,-03,10.68,10.76
27:05:2017,50773.203,14:06:13.203,-03,12.45,10.77
27:05:2017,50773.703,14:06:13.703,-03,12.45,10.78
27:05:2017,50774.203,14:06:14.203,-03,10.79,10.78
27:05:2017,50774.703,14:06:14.703,-03,10.79,10.78
27:05:2017,50775.203,14:06:15.203,-03,10.74,10.78
27:05:2017,50775.703,14:06:15.703,-03,10.74,10.77
27:05:2017,50776.203,14:06:16.203,-03,10.58,10.75
27:05:2017,50776.703,14:06:16.703,-03,10.58,10.73
27:05:2017,50777.203,14:06:17.203,-03,10.74,10.72
27:05:2017,50777.703,14:06:17.703,-03,10.74,10.71
27:05:2017,50778.203,14:06:18.203,-03,11.58,10.72
27:05:2017,50778.703,14:06:18.703,-03,11.58,10.72
27:05:2017,50779.203,14:06:19.203,-03,11.81,10.73
27:05:2017,50779.703,14:06:19.703,-03,11.81,10.74
27:05:2017,50780.203,14:06:20.203,-03,12.10,10.77
27:05:2017,50780.703,14:06:20.703,-03,12.10,10.79
27:05:2017,50781.203,14:06:21.203,-03,11.99,10.80
27:05:2017,50781.703,14:06:21.703,-03,11.99,10.81
27:05:2017,50782.203,14:06:22.203,-03,11.96,10.81
27:05:2017,50782.704,14:06:22.704,-03,11.96,10.82
27:05:2017,50783.204,14:06:23.204,-03,11.73,10.82
27:05:2017,50783.704,14:06:23.704,-03,11.73,10.83
27:05:2017,50784.204,14:06:24.204,-03,11.08,10.84
27:05:2017,50784.704,14:06:24.704,-03,11.08,10.84
27:05:2017,50785.204,14:06:25.204,-03,11.35,10.86
27:05:2017,50785.704,14:06:25.704,-03,11.35,10.88
27:05:2017,50786.204,14:06:26.204,-03,11.17,10.91
27:05:2017,50786.704,14:06:26.704,-03,11.17,10.93
27:05:2017,50787.204,14:06:27.204,-03,11.97,10.97
27:05:2017,50787.704,14:06:27.704,-03,11.97,11.00
27:05:2017,50788.204,14:06:28.204,-03,12.13,11.03
27:05:2017,50788.704,14:06:28.704,-03,12.13,11.05
27:05:2017,50789.204,14:06:29.204,-03,12.89,11.09
27:05:2017,50789.704,14:06:29.704,-03,12.89,11.13
27:05:2017,50790.204,14:06:30.204,-03,12.76,11.17
27:05:2017,50790.704,14:06:30.704,-03,12.76,11.20
27:05:2017,50791.204,14:06:31.204,-03,13.60,11.25
27:05:2017,50791.704,14:06:31.704,-03,13.60,11.29
27:05:2017,50792.204,14:06:32.204,-03,12.94,11.32
27:05:2017,50792.704,14:06:32.704,-03,12.94,11.35
27:05:2017,50793.204,14:06:33.204,-03,12.10,11.37
27:05:2017,50793.704,14:06:33.704,-03,12.10,11.40
27:05:2017,50794.204,14:06:34.204,-03,11.90,11.41
27:05:2017,50794.705,14:06:34.705,-03,11.90,11.42
27:05:2017,50795.205,14:06:35.205,-03,12.57,11.45
27:05:2017,50795.705,14:06:35.705,-03,12.57,11.48
27:05:2017,50796.205,14:06:36.205,-03,13.73,11.52
27:05:2017,50796.705,14:06:36.705,-03,13.73,11.57
27:05:2017,50797.205,14:06:37.205,-03,13.64,11.64
27:05:2017,50797.705,14:06:37.705,-03,13.64,11.70
27:05:2017,50798.205,14:06:38.205,-03,14.72,11.77
27:05:2017,50798.705,14:06:38.705,-03,14.72,11.84
27:05:2017,50799.205,14:06:39.205,-03,14.21,11.89
27:05:2017,50799.705,14:06:39.705,-03,14.21,11.95
27:05:2017,50800.205,14:06:40.205,-03,13.93,12.03
27:05:2017,50800.705,14:06:40.705,-03,13.93,12.11
27:05:2017,50801.205,14:06:41.205,-03,13.78,12.18
27:05:2017,50801.705,14:06:41.705,-03,13.78,12.25
27:05:2017,50802.205,14:06:42.205,-03,13.61,12.30
27:05:2017,50802.705,14:06:42.705,-03,13.61,12.35
27:05:2017,50803.205,14:06:43.205,-03,14.07,12.38
27:05:2017,50803.705,14:06:43.705,-03,14.07,12.41
27:05:2017,50804.205,14:06:44.205,-03,13.92,12.46
27:05:2017,50804.705,14:06:44.705,-03,13.92,12.51
27:05:2017,50805.205,14:06:45.205,-03,13.41,12.55
27:05:2017,50805.705,14:06:45.705,-03,13.41,12.60
27:05:2017,50806.206,14:06:46.206,-03,13.70,12.65
27:05:2017,50806.706,14:06:46.706,-03,13.70,12.70
27:05:2017,50807.206,14:06:47.206,-03,13.23,12.74
27:05:2017,50807.706,14:06:47.706,-03,13.23,12.79
27:05:2017,50808.206,14:06:48.206,-03,13.47,12.82
27:05:2017,50808.706,14:06:48.706,-03,13.47,12.85
27:05:2017,50809.206,14:06:49.206,-03,13.02,12.87
27:05:2017,50809.706,14:06:49.706,-03,13.02,12.89
27:05:2017,50810.206,14:06:50.206,-03,13.13,12.91
27:05:2017,50810.706,14:06:50.706,-03,13.13,12.92
27:05:2017,50811.206,14:06:51.206,-03,12.14,12.93
