Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
HL1,02:06:2017,50585.600,14:03:05.600,-03,32.3047538,-64.8507459,94.5,18.0,6.2,30.6,54.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50585.800,14:03:05.800,-03,32.3047953,-64.8507158,96.4,17.9,6.7,31.3,53.13,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50586.000,14:03:06.000,-03,32.3048356,-64.8506858,98.2,18.1,6.8,32.1,51.98,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50586.200,14:03:06.200,-03,32.3048746,-64.8506557,99.3,18.5,6.8,32.7,50.81,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50586.400,14:03:06.400,-03,32.3049124,-64.8506257,100.5,19.1,6.8,33.6,49.65,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50586.600,14:03:06.600,-03,32.3049488,-64.8505958,101.7,19.4,6.6,34.5,48.46,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50586.800,14:03:06.800,-03,32.3049840,-64.8505658,102.8,19.9,6.3,35.4,47.27,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50587.000,14:03:07.000,-03,32.3050177,-64.8505362,103.9,20.5,6.1,36.3,46.11,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50587.200,14:03:07.200,-03,32.3050501,-64.8505066,104.9,21.5,5.9,37.3,44.86,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50587.400,14:03:07.400,-03,32.3050812,-64.8504772,105.9,22.2,6.1,38.2,43.58,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50587.600,14:03:07.600,-03,32.3051108,-64.8504480,107.2,23.2,6.7,39.4,42.20,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50587.800,14:03:07.800,-03,32.3051390,-64.8504192,108.8,24.1,7.2,40.4,40.90,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50588.000,14:03:08.000,-03,32.3051658,-64.8503907,110.5,24.4,7.6,41.6,39.56,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50588.200,14:03:08.200,-03,32.3051912,-64.8503625,112.8,24.1,7.9,42.7,38.12,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50588.400,14:03:08.400,-03,32.3052151,-64.8503349,115.3,23.6,8.2,43.8,36.74,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50588.600,14:03:08.600,-03,32.3052376,-64.8503078,118.3,23.3,8.5,45.2,35.40,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50588.800,14:03:08.800,-03,32.3052588,-64.8502810,122.2,22.4,9.2,46.5,34.08,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50589.000,14:03:09.000,-03,32.3052786,-64.8502549,126.4,21.2,10.0,47.6,32.70,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50589.200,14:03:09.200,-03,32.3052972,-64.8502293,131.1,19.9,11.2,49.1,31.47,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50589.400,14:03:09.400,-03,32.3053146,-64.8502043,135.5,19.1,12.5,49.9,30.17,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50589.600,14:03:09.600,-03,32.3053308,-64.8501799,140.5,18.7,13.9,51.6,28.89,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50589.800,14:03:09.800,-03,32.3053459,-64.8501563,146.4,18.2,15.3,51.8,27.58,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50590.000,14:03:10.000,-03,32.3053601,-64.8501334,151.2,18.0,15.9,52.8,26.42,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50590.200,14:03:10.200,-03,32.3053735,-64.8501114,155.3,18.3,15.8,53.9,25.37,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50590.400,14:03:10.400,-03,32.3053859,-64.8500901,159.8,18.3,15.0,55.0,24.16,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50590.600,14:03:10.600,-03,32.3053976,-64.8500696,162.9,17.8,14.1,55.4,23.05,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50590.800,14:03:10.800,-03,32.3054085,-64.8500497,166.0,16.8,12.9,56.4,22.16,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50591.000,14:03:11.000,-03,32.3054188,-64.8500307,168.2,15.7,12.1,57.5,21.17,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50591.200,14:03:11.200,-03,32.3054285,-64.8500124,169.7,14.9,11.4,57.9,20.27,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50591.400,14:03:11.400,-03,32.3054375,-64.8499947,170.7,14.5,10.8,58.3,19.28,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50591.600,14:03:11.600,-03,32.3054460,-64.8499779,171.5,14.4,10.4,59.1,18.31,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50591.800,14:03:11.800,-03,32.3054540,-64.8499619,172.2,14.3,10.1,59.6,17.46,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50592.000,14:03:12.000,-03,32.3054616,-64.8499466,173.0,14.0,10.1,59.8,16.64,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50592.200,14:03:12.200,-03,32.3054688,-64.8499320,173.8,13.2,10.1,60.3,15.78,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50592.400,14:03:12.400,-03,32.3054755,-64.8499181,174.7,12.4,10.2,60.2,14.95,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50592.600,14:03:12.600,-03,32.3054817,-64.8499047,176.1,11.2,10.3,60.4,14.17,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50592.800,14:03:12.800,-03,32.3054875,-64.8498919,177.7,9.6,10.4,61.4,13.45,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50593.000,14:03:13.000,-03,32.3054928,-64.8498795,179.1,8.2,10.5,62.5,12.91,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50593.200,14:03:13.200,-03,32.3054979,-64.8498675,180.4,7.1,10.7,63.4,12.38,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50593.400,14:03:13.400,-03,32.3055024,-64.8498557,181.6,6.3,11.1,64.4,11.90,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50593.600,14:03:13.600,-03,32.3055065,-64.8498444,182.8,5.7,11.6,66.3,11.53,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50593.800,14:03:13.800,-03,32.3055102,-64.8498334,183.8,5.2,11.9,67.9,11.10,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50594.000,14:03:14.000,-03,32.3055134,-64.8498224,184.6,4.7,11.9,70.1,10.73,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50594.200,14:03:14.200,-03,32.3055161,-64.8498116,185.3,4.1,11.9,71.8,10.48,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50594.400,14:03:14.400,-03,32.3055185,-64.8498008,185.7,3.3,11.8,74.8,10.26,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50594.600,14:03:14.600,-03,32.3055202,-64.8497901,185.9,2.4,11.8,76.9,10.07,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50594.800,14:03:14.800,-03,32.3055217,-64.8497795,186.3,1.4,11.5,79.8,9.95,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50595.000,14:03:15.000,-03,32.3055226,-64.8497687,186.4,1.5,11.0,82.9,9.80,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50595.200,14:03:15.200,-03,32.3055230,-64.8497583,186.5,2.4,10.6,85.7,9.72,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50595.400,14:03:15.400,-03,32.3055229,-64.8497478,186.8,3.2,10.4,88.5,9.49,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50595.600,14:03:15.600,-03,32.3055224,-64.8497374,187.3,3.6,10.1,91.4,9.43,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50595.800,14:03:15.800,-03,32.3055215,-64.8497271,188.0,3.4,9.8,95.0,9.52,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50596.000,14:03:16.000,-03,32.3055202,-64.8497168,189.0,3.2,9.4,98.0,9.51,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50596.200,14:03:16.200,-03,32.3055184,-64.8497068,189.9,3.1,9.1,100.4,9.37,209.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50596.400,14:03:16.400,-03,32.3055162,-64.8496967,191.0,3.2,9.1,103.3,9.47,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50596.600,14:03:16.600,-03,32.3055138,-64.8496868,191.8,3.3,9.0,105.8,9.33,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50596.800,14:03:16.800,-03,32.3055109,-64.8496772,192.7,3.6,9.0,107.9,9.45,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50597.000,14:03:17.000,-03,32.3055077,-64.8496676,193.3,4.1,8.9,109.7,9.47,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50597.200,14:03:17.200,-03,32.3055042,-64.8496581,193.9,4.4,8.8,112.4,9.49,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50597.400,14:03:17.400,-03,32.3055004,-64.8496489,194.6,4.6,8.5,114.5,9.58,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50597.600,14:03:17.600,-03,32.3054964,-64.8496398,195.4,4.6,8.0,116.7,9.43,210.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50597.800,14:03:17.800,-03,32.3054920,-64.8496309,196.0,4.5,7.5,119.1,9.25,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50598.000,14:03:18.000,-03,32.3054873,-64.8496222,196.2,4.3,7.3,121.0,9.29,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50598.200,14:03:18.200,-03,32.3054824,-64.8496137,196.2,4.3,7.0,122.8,9.43,210.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50598.400,14:03:18.400,-03,32.3054773,-64.8496052,195.8,4.5,6.8,124.9,9.39,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50598.600,14:03:18.600,-03,32.3054720,-64.8495969,195.5,4.6,6.5,126.0,9.56,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50598.800,14:03:18.800,-03,32.3054664,-64.8495889,195.5,4.4,6.3,128.4,9.52,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50599.000,14:03:19.000,-03,32.3054606,-64.8495809,195.5,4.0,6.2,129.7,9.54,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50599.200,14:03:19.200,-03,32.3054547,-64.8495732,195.7,3.6,6.2,131.2,9.56,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50599.400,14:03:19.400,-03,32.3054485,-64.8495655,195.8,3.2,6.3,132.9,9.66,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50599.600,14:03:19.600,-03,32.3054420,-64.8495579,195.9,3.0,6.4,134.0,9.87,210.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50599.800,14:03:19.800,-03,32.3054353,-64.8495505,196.1,3.0,6.6,136.5,9.70,210.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50600.000,14:03:20.000,-03,32.3054284,-64.8495431,196.1,2.9,6.8,137.2,9.93,210.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50600.200,14:03:20.200,-03,32.3054212,-64.8495359,196.2,3.2,6.9,138.4,10.05,210.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50600.400,14:03:20.400,-03,32.3054138,-64.8495288,196.2,3.4,6.9,140.0,10.17,210.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50600.600,14:03:20.600,-03,32.3054062,-64.8495217,196.2,3.6,6.9,141.8,10.40,210.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50600.800,14:03:20.800,-03,32.3053983,-64.8495148,196.2,3.8,7.0,142.8,10.57,210.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL1,02:06:2017,50601.000,14:03:21.000,-03,32.3053901,-64.8495081,196.1,4.0,7.0,143.9,10.69,210.3,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
