Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
SWE,02:06:2017,54068.597,15:01:08.597,-03,32.3056186,-64.8414913,240.6,0.9,-0.2,247.0,3.89,218.7,13.3,0.0,4.2,13.8,221.8,18.6,13.2,-33.2,0.0,0.0,7.0
SWE,02:06:2017,54068.797,15:01:08.797,-03,32.3056171,-64.8414952,240.7,0.5,-0.1,247.4,3.77,218.7,13.3,0.0,4.2,13.8,221.8,18.6,13.2,-33.2,0.0,0.0,7.0
SWE,02:06:2017,54068.997,15:01:08.997,-03,32.3056159,-64.8414990,240.6,-0.2,0.0,248.6,3.71,218.7,13.3,0.0,3.8,13.8,221.3,18.5,13.9,-32.8,0.0,0.0,7.0
SWE,02:06:2017,54069.197,15:01:09.197,-03,32.3056148,-64.8415028,240.5,-0.9,0.1,249.6,3.75,218.7,13.3,0.0,3.8,13.8,221.3,18.5,13.9,-32.8,0.0,0.0,7.0
SWE,02:06:2017,54069.397,15:01:09.397,-03,32.3056136,-64.8415068,240.3,-1.5,0.1,250.9,3.83,218.7,13.3,0.0,3.8,13.8,221.3,18.5,13.9,-32.8,0.0,0.0,7.0
SWE,02:06:2017,54069.597,15:01:09.597,-03,32.3056124,-64.8415107,240.1,-1.7,0.0,250.7,3.83,218.7,13.3,0.0,3.8,13.8,221.3,18.5,13.9,-32.8,0.0,0.0,7.0
SWE,02:06:2017,54069.797,15:01:09.797,-03,32.3056113,-64.8415147,239.9,-1.7,-0.2,250.1,3.83,218.8,13.3,0.0,3.8,13.8,221.3,18.5,13.9,-32.8,0.0,0.0,7.0
SWE,02:06:2017,54069.997,15:01:09.997,-03,32.3056100,-64.8415186,239.9,-1.5,-0.5,249.3,3.77,218.8,13.3,0.0,3.8,13.9,221.1,18.4,13.9,-33.0,0.0,0.0,7.0
SWE,02:06:2017,54070.197,15:01:10.197,-03,32.3056089,-64.8415224,240.0,-1.3,-0.7,248.3,3.69,218.8,13.3,0.0,3.8,13.9,221.1,18.4,13.9,-33.0,0.0,0.0,7.0
SWE,02:06:2017,54070.397,15:01:10.397,-03,32.3056077,-64.8415261,240.1,-1.0,-0.8,248.9,3.60,218.8,13.3,0.0,3.8,13.9,221.1,18.4,13.9,-33.0,0.0,0.0,7.0
SWE,02:06:2017,54070.597,15:01:10.597,-03,32.3056066,-64.8415298,240.2,-0.7,-0.6,250.3,3.52,218.8,13.3,0.0,3.8,13.9,221.1,18.4,13.9,-33.0,0.0,0.0,7.0
SWE,02:06:2017,54070.797,15:01:10.797,-03,32.3056055,-64.8415334,240.3,-0.3,-0.1,251.1,3.48,218.8,13.3,0.0,3.8,13.9,221.1,18.4,13.9,-33.0,0.0,0.0,7.0
SWE,02:06:2017,54070.997,15:01:10.997,-03,32.3056044,-64.8415370,240.4,0.1,0.4,249.7,3.56,218.8,13.3,0.0,3.5,13.8,220.7,18.3,12.8,-33.2,0.0,0.0,0.0
SWE,02:06:2017,54071.197,15:01:11.197,-03,32.3056033,-64.8415407,240.4,0.5,0.9,247.7,3.69,218.8,13.3,0.0,3.5,13.8,220.7,18.3,12.8,-33.2,0.0,0.0,0.0
SWE,02:06:2017,54071.397,15:01:11.397,-03,32.3056019,-64.8415446,240.5,0.8,1.1,244.7,3.87,218.9,13.3,0.0,3.5,13.8,220.7,18.3,12.8,-33.2,0.0,0.0,0.0
SWE,02:06:2017,54071.597,15:01:11.597,-03,32.3056003,-64.8415484,240.8,0.9,0.9,242.8,4.00,218.9,13.3,0.0,3.5,13.8,220.7,18.3,12.8,-33.2,0.0,0.0,0.0
SWE,02:06:2017,54071.797,15:01:11.797,-03,32.3055985,-64.8415524,241.1,0.8,0.5,242.2,4.06,218.9,13.3,0.0,3.5,13.8,220.7,18.3,12.8,-33.2,0.0,0.0,0.0
