Date,Secs,LocalTime,Zone,Instant,Average
02:06:2017,54068.885,15:01:08.885,-03,14.69,15.93
02:06:2017,54069.385,15:01:09.385,-03,14.69,15.88
02:06:2017,54069.885,15:01:09.885,-03,14.25,15.82
02:06:2017,54070.385,15:01:10.385,-03,14.25,15.78
02:06:2017,54070.885,15:01:10.885,-03,14.67,15.73
02:06:2017,54071.385,15:01:11.385,-03,14.67,15.68
02:06:2017,54071.885,15:01:11.885,-03,13.24,15.60
02:06:2017,54072.385,15:01:12.385,-03,13.24,15.54
02:06:2017,54072.885,15:01:12.885,-03,15.48,15.51
02:06:2017,54073.385,15:01:13.385,-03,15.48,15.48
02:06:2017,54073.885,15:01:13.885,-03,13.55,15.41
02:06:2017,54074.385,15:01:14.385,-03,13.55,15.35
02:06:2017,54074.885,15:01:14.885,-03,14.41,15.31
02:06:2017,54075.385,15:01:15.385,-03,14.41,15.28
02:06:2017,54075.885,15:01:15.885,-03,12.87,15.24
02:06:2017,54076.385,15:01:16.385,-03,12.87,15.15
02:06:2017,54076.885,15:01:16.885,-03,14.47,15.09
02:06:2017,54077.385,15:01:17.385,-03,14.47,15.08
02:06:2017,54077.885,15:01:17.885,-03,13.74,15.05
02:06:2017,54078.385,15:01:18.385,-03,13.74,14.98
02:06:2017,54078.885,15:01:18.885,-03,13.28,14.91
02:06:2017,54079.385,15:01:19.385,-03,13.28,14.89
02:06:2017,54079.885,15:01:19.885,-03,13.66,14.87
02:06:2017,54080.385,15:01:20.385,-03,13.66,14.83
02:06:2017,54080.885,15:01:20.885,-03,12.64,14.77
02:06:2017,54081.385,15:01:21.385,-03,12.64,14.74
02:06:2017,54081.885,15:01:21.885,-03,13.25,14.72
02:06:2017,54082.385,15:01:22.385,-03,13.25,14.69
02:06:2017,54082.885,15:01:22.885,-03,12.95,14.66
02:06:2017,54083.384,15:01:23.384,-03,12.95,14.62
02:06:2017,54083.884,15:01:23.884,-03,13.59,14.60
02:06:2017,54084.384,15:01:24.384,-03,13.59,14.58
02:06:2017,54084.884,15:01:24.884,-03,12.93,14.55
02:06:2017,54085.384,15:01:25.384,-03,12.93,14.51
