Date,Secs,LocalTime,Zone,Instant,Average
02:06:2017,55816.283,15:30:16.283,-03,13.26,12.29
02:06:2017,55816.783,15:30:16.783,-03,13.13,12.30
02:06:2017,55817.283,15:30:17.283,-03,13.13,12.32
02:06:2017,55817.783,15:30:17.783,-03,12.70,12.34
02:06:2017,55818.283,15:30:18.283,-03,12.70,12.36
02:06:2017,55818.783,15:30:18.783,-03,12.34,12.38
02:06:2017,55819.283,15:30:19.283,-03,12.34,12.39
02:06:2017,55819.783,15:30:19.783,-03,13.18,12.41
02:06:2017,55820.283,15:30:20.283,-03,13.18,12.42
02:06:2017,55820.783,15:30:20.783,-03,12.72,12.41
02:06:2017,55821.283,15:30:21.283,-03,12.72,12.38
02:06:2017,55821.783,15:30:21.783,-03,12.81,12.35
02:06:2017,55822.283,15:30:22.283,-03,12.81,12.35
02:06:2017,55822.783,15:30:22.783,-03,11.90,12.34
02:06:2017,55823.283,15:30:23.283,-03,11.90,12.31
02:06:2017,55823.783,15:30:23.783,-03,11.95,12.29
02:06:2017,55824.283,15:30:24.283,-03,11.95,12.27
02:06:2017,55824.783,15:30:24.783,-03,12.20,12.26
02:06:2017,55825.283,15:30:25.283,-03,12.20,12.25
02:06:2017,55825.783,15:30:25.783,-03,12.42,12.24
02:06:2017,55826.283,15:30:26.283,-03,12.42,12.25
02:06:2017,55826.783,15:30:26.783,-03,11.28,12.24
02:06:2017,55827.283,15:30:27.283,-03,11.28,12.23
02:06:2017,55827.783,15:30:27.783,-03,12.74,12.24
02:06:2017,55828.283,15:30:28.283,-03,12.74,12.27
02:06:2017,55828.783,15:30:28.783,-03,12.99,12.30
02:06:2017,55829.283,15:30:29.283,-03,12.99,12.32
02:06:2017,55829.783,15:30:29.783,-03,13.77,12.36
02:06:2017,55830.283,15:30:30.283,-03,13.77,12.40
02:06:2017,55830.783,15:30:30.783,-03,13.47,12.43
02:06:2017,55831.283,15:30:31.283,-03,13.47,12.47
02:06:2017,55831.782,15:30:31.782,-03,11.80,12.47
02:06:2017,55832.282,15:30:32.282,-03,11.80,12.49
02:06:2017,55832.782,15:30:32.782,-03,13.78,12.53
02:06:2017,55833.282,15:30:33.282,-03,13.78,12.58
02:06:2017,55833.782,15:30:33.782,-03,13.49,12.63
02:06:2017,55834.282,15:30:34.282,-03,13.49,12.66
02:06:2017,55834.782,15:30:34.782,-03,13.31,12.70
02:06:2017,55835.282,15:30:35.282,-03,13.31,12.74
02:06:2017,55835.782,15:30:35.782,-03,13.00,12.78
02:06:2017,55836.282,15:30:36.282,-03,13.00,12.79
02:06:2017,55836.782,15:30:36.782,-03,11.96,12.79
02:06:2017,55837.282,15:30:37.282,-03,11.96,12.77
02:06:2017,55837.782,15:30:37.782,-03,11.89,12.75
02:06:2017,55838.282,15:30:38.282,-03,11.89,12.72
02:06:2017,55838.782,15:30:38.782,-03,12.52,12.71
02:06:2017,55839.282,15:30:39.282,-03,12.52,12.70
02:06:2017,55839.782,15:30:39.782,-03,14.06,12.72
02:06:2017,55840.282,15:30:40.282,-03,14.06,12.74
02:06:2017,55840.782,15:30:40.782,-03,13.79,12.76
02:06:2017,55841.282,15:30:41.282,-03,13.79,12.79
02:06:2017,55841.782,15:30:41.782,-03,13.15,12.81
02:06:2017,55842.282,15:30:42.282,-03,13.15,12.83
02:06:2017,55842.782,15:30:42.782,-03,13.41,12.86
02:06:2017,55843.282,15:30:43.282,-03,13.41,12.86
02:06:2017,55843.782,15:30:43.782,-03,12.41,12.85
02:06:2017,55844.282,15:30:44.282,-03,12.41,12.84
02:06:2017,55844.782,15:30:44.782,-03,12.63,12.83
02:06:2017,55845.282,15:30:45.282,-03,12.63,12.81
02:06:2017,55845.782,15:30:45.782,-03,12.95,12.80
02:06:2017,55846.282,15:30:46.282,-03,12.95,12.80
02:06:2017,55846.782,15:30:46.782,-03,13.92,12.81
02:06:2017,55847.282,15:30:47.282,-03,13.92,12.82
02:06:2017,55847.782,15:30:47.782,-03,13.49,12.83
02:06:2017,55848.282,15:30:48.282,-03,13.49,12.84
02:06:2017,55848.781,15:30:48.781,-03,13.71,12.86
02:06:2017,55849.281,15:30:49.281,-03,13.71,12.88
02:06:2017,55849.781,15:30:49.781,-03,13.93,12.91
02:06:2017,55850.281,15:30:50.281,-03,13.93,12.92
02:06:2017,55850.781,15:30:50.781,-03,13.86,12.93
02:06:2017,55851.281,15:30:51.281,-03,13.86,12.95
02:06:2017,55851.781,15:30:51.781,-03,12.90,12.95
02:06:2017,55852.281,15:30:52.281,-03,12.90,12.95
02:06:2017,55852.781,15:30:52.781,-03,12.86,12.95
02:06:2017,55853.281,15:30:53.281,-03,12.86,12.97
02:06:2017,55853.781,15:30:53.781,-03,12.33,12.98
02:06:2017,55854.281,15:30:54.281,-03,12.33,12.98
02:06:2017,55854.781,15:30:54.781,-03,12.99,13.00
02:06:2017,55855.282,15:30:55.282,-03,12.99,13.01
02:06:2017,55855.781,15:30:55.781,-03,12.95,13.03
02:06:2017,55856.281,15:30:56.281,-03,12.95,13.03
02:06:2017,55856.781,15:30:56.781,-03,12.48,13.04
02:06:2017,55857.281,15:30:57.281,-03,12.48,13.06
02:06:2017,55857.781,15:30:57.781,-03,12.85,13.08
02:06:2017,55858.281,15:30:58.281,-03,12.85,13.08
02:06:2017,55858.781,15:30:58.781,-03,12.99,13.09
02:06:2017,55859.281,15:30:59.281,-03,12.99,13.09
02:06:2017,55859.781,15:30:59.781,-03,12.58,13.08
02:06:2017,55860.281,15:31:00.281,-03,12.58,13.06
02:06:2017,55860.781,15:31:00.781,-03,11.54,13.02
02:06:2017,55861.281,15:31:01.281,-03,11.54,12.99
02:06:2017,55861.781,15:31:01.781,-03,10.51,12.94
02:06:2017,55862.281,15:31:02.281,-03,10.51,12.92
02:06:2017,55862.781,15:31:02.781,-03,13.89,12.96
02:06:2017,55863.281,15:31:03.281,-03,13.89,12.96
02:06:2017,55863.781,15:31:03.781,-03,12.26,12.93
02:06:2017,55864.281,15:31:04.281,-03,12.26,12.91
02:06:2017,55864.781,15:31:04.781,-03,12.27,12.89
02:06:2017,55865.281,15:31:05.281,-03,12.27,12.88
02:06:2017,55865.781,15:31:05.781,-03,11.24,12.84
02:06:2017,55866.280,15:31:06.280,-03,11.24,12.81
02:06:2017,55866.780,15:31:06.780,-03,12.26,12.80
02:06:2017,55867.280,15:31:07.280,-03,12.26,12.81
02:06:2017,55867.780,15:31:07.780,-03,11.58,12.80
02:06:2017,55868.280,15:31:08.280,-03,11.58,12.79
02:06:2017,55868.780,15:31:08.780,-03,13.91,12.83
02:06:2017,55869.280,15:31:09.280,-03,13.91,12.85
02:06:2017,55869.780,15:31:09.780,-03,11.53,12.83
02:06:2017,55870.280,15:31:10.280,-03,11.53,12.79
02:06:2017,55870.780,15:31:10.780,-03,14.13,12.79
02:06:2017,55871.280,15:31:11.280,-03,14.13,12.80
