Date,Secs,LocalTime,Zone,Instant,Average
02:06:2017,50644.585,14:04:04.585,-03,12.82,13.28
02:06:2017,50645.085,14:04:05.085,-03,13.54,13.29
02:06:2017,50645.585,14:04:05.585,-03,13.54,13.28
02:06:2017,50646.085,14:04:06.085,-03,15.91,13.30
02:06:2017,50646.585,14:04:06.585,-03,15.91,13.33
02:06:2017,50647.085,14:04:07.085,-03,15.08,13.34
02:06:2017,50647.585,14:04:07.585,-03,15.08,13.33
02:06:2017,50648.085,14:04:08.085,-03,13.99,13.31
02:06:2017,50648.585,14:04:08.585,-03,13.99,13.31
02:06:2017,50649.085,14:04:09.085,-03,12.84,13.30
02:06:2017,50649.584,14:04:09.584,-03,12.84,13.28
02:06:2017,50650.085,14:04:10.085,-03,12.13,13.26
02:06:2017,50650.584,14:04:10.584,-03,12.13,13.24
02:06:2017,50651.084,14:04:11.084,-03,13.97,13.25
02:06:2017,50651.584,14:04:11.584,-03,13.97,13.26
02:06:2017,50652.084,14:04:12.084,-03,14.00,13.27
02:06:2017,50652.584,14:04:12.584,-03,14.00,13.29
02:06:2017,50653.084,14:04:13.084,-03,13.77,13.31
02:06:2017,50653.584,14:04:13.584,-03,13.77,13.33
02:06:2017,50654.084,14:04:14.084,-03,13.75,13.35
02:06:2017,50654.584,14:04:14.584,-03,13.75,13.37
02:06:2017,50655.084,14:04:15.084,-03,12.12,13.36
02:06:2017,50655.584,14:04:15.584,-03,12.12,13.33
02:06:2017,50656.084,14:04:16.084,-03,12.68,13.30
02:06:2017,50656.584,14:04:16.584,-03,12.68,13.28
02:06:2017,50657.084,14:04:17.084,-03,13.00,13.27
02:06:2017,50657.584,14:04:17.584,-03,13.00,13.27
02:06:2017,50658.084,14:04:18.084,-03,13.50,13.28
02:06:2017,50658.584,14:04:18.584,-03,13.50,13.29
02:06:2017,50659.084,14:04:19.084,-03,11.94,13.27
02:06:2017,50659.584,14:04:19.584,-03,11.94,13.25
02:06:2017,50660.084,14:04:20.084,-03,11.27,13.22
02:06:2017,50660.584,14:04:20.584,-03,11.27,13.20
02:06:2017,50661.084,14:04:21.084,-03,11.34,13.18
02:06:2017,50661.584,14:04:21.584,-03,11.34,13.14
02:06:2017,50662.084,14:04:22.084,-03,11.66,13.11
02:06:2017,50662.584,14:04:22.584,-03,11.66,13.11
02:06:2017,50663.084,14:04:23.084,-03,12.25,13.12
02:06:2017,50663.584,14:04:23.584,-03,12.25,13.11
02:06:2017,50664.084,14:04:24.084,-03,12.45,13.10
02:06:2017,50664.584,14:04:24.584,-03,12.45,13.09
02:06:2017,50665.084,14:04:25.084,-03,11.50,13.06
02:06:2017,50665.584,14:04:25.584,-03,11.50,13.02
02:06:2017,50666.084,14:04:26.084,-03,12.37,12.98
02:06:2017,50666.583,14:04:26.583,-03,12.37,12.96
02:06:2017,50667.083,14:04:27.083,-03,12.31,12.94
02:06:2017,50667.583,14:04:27.583,-03,12.31,12.91
02:06:2017,50668.083,14:04:28.083,-03,12.80,12.89
02:06:2017,50668.583,14:04:28.583,-03,12.80,12.86
02:06:2017,50669.083,14:04:29.083,-03,13.08,12.84
02:06:2017,50669.583,14:04:29.583,-03,13.08,12.84
02:06:2017,50670.083,14:04:30.083,-03,13.29,12.85
02:06:2017,50670.583,14:04:30.583,-03,13.29,12.86
02:06:2017,50671.083,14:04:31.083,-03,12.97,12.86
02:06:2017,50671.583,14:04:31.583,-03,12.97,12.87
02:06:2017,50672.083,14:04:32.083,-03,12.59,12.87
02:06:2017,50672.583,14:04:32.583,-03,12.59,12.88
02:06:2017,50673.083,14:04:33.083,-03,12.52,12.89
02:06:2017,50673.583,14:04:33.583,-03,12.52,12.90
02:06:2017,50674.083,14:04:34.083,-03,12.49,12.91
02:06:2017,50674.583,14:04:34.583,-03,12.49,12.90
02:06:2017,50675.083,14:04:35.083,-03,13.55,12.91
02:06:2017,50675.583,14:04:35.583,-03,13.55,12.91
02:06:2017,50676.083,14:04:36.083,-03,12.61,12.90
02:06:2017,50676.583,14:04:36.583,-03,12.61,12.84
02:06:2017,50677.083,14:04:37.083,-03,13.09,12.80
02:06:2017,50677.583,14:04:37.583,-03,13.09,12.77
02:06:2017,50678.083,14:04:38.083,-03,12.85,12.73
02:06:2017,50678.583,14:04:38.583,-03,12.85,12.71
02:06:2017,50679.083,14:04:39.083,-03,12.61,12.69
02:06:2017,50679.583,14:04:39.583,-03,12.61,12.68
02:06:2017,50680.083,14:04:40.083,-03,11.83,12.67
02:06:2017,50680.583,14:04:40.583,-03,11.83,12.66
02:06:2017,50681.083,14:04:41.083,-03,12.18,12.66
02:06:2017,50681.583,14:04:41.583,-03,12.18,12.63
02:06:2017,50682.083,14:04:42.083,-03,11.65,12.60
02:06:2017,50682.583,14:04:42.583,-03,11.65,12.56
02:06:2017,50683.083,14:04:43.083,-03,11.12,12.51
02:06:2017,50683.582,14:04:43.582,-03,11.12,12.47
02:06:2017,50684.082,14:04:44.082,-03,11.32,12.43
02:06:2017,50684.582,14:04:44.582,-03,11.32,12.39
02:06:2017,50685.082,14:04:45.082,-03,11.44,12.35
02:06:2017,50685.582,14:04:45.582,-03,11.44,12.34
02:06:2017,50686.082,14:04:46.082,-03,11.12,12.32
02:06:2017,50686.582,14:04:46.582,-03,11.12,12.30
02:06:2017,50687.082,14:04:47.082,-03,11.83,12.28
02:06:2017,50687.582,14:04:47.582,-03,11.83,12.26
02:06:2017,50688.082,14:04:48.082,-03,11.45,12.24
02:06:2017,50688.582,14:04:48.582,-03,11.45,12.20
02:06:2017,50689.082,14:04:49.082,-03,12.22,12.18
02:06:2017,50689.582,14:04:49.582,-03,12.22,12.19
02:06:2017,50690.082,14:04:50.082,-03,13.17,12.21
02:06:2017,50690.582,14:04:50.582,-03,13.17,12.24
02:06:2017,50691.082,14:04:51.082,-03,12.38,12.26
02:06:2017,50691.582,14:04:51.582,-03,12.38,12.27
02:06:2017,50692.082,14:04:52.082,-03,12.21,12.29
02:06:2017,50692.582,14:04:52.582,-03,12.21,12.30
02:06:2017,50693.082,14:04:53.082,-03,11.87,12.30
02:06:2017,50693.582,14:04:53.582,-03,11.87,12.29
02:06:2017,50694.082,14:04:54.082,-03,13.24,12.31
02:06:2017,50694.582,14:04:54.582,-03,13.24,12.32
02:06:2017,50695.082,14:04:55.082,-03,12.67,12.33
02:06:2017,50695.582,14:04:55.582,-03,12.67,12.35
02:06:2017,50696.082,14:04:56.082,-03,11.69,12.35
02:06:2017,50696.583,14:04:56.583,-03,11.69,12.34
02:06:2017,50697.082,14:04:57.082,-03,11.33,12.32
02:06:2017,50697.582,14:04:57.582,-03,11.33,12.31
02:06:2017,50698.082,14:04:58.082,-03,11.21,12.29
02:06:2017,50698.582,14:04:58.582,-03,11.21,12.26
02:06:2017,50699.082,14:04:59.082,-03,10.55,12.22
02:06:2017,50699.582,14:04:59.582,-03,10.55,12.18
02:06:2017,50700.082,14:05:00.082,-03,10.51,12.14
02:06:2017,50700.582,14:05:00.582,-03,10.51,12.10
02:06:2017,50701.081,14:05:01.081,-03,11.58,12.07
02:06:2017,50701.581,14:05:01.581,-03,11.58,12.04
02:06:2017,50702.081,14:05:02.081,-03,11.48,12.02
02:06:2017,50702.581,14:05:02.581,-03,11.48,12.00
02:06:2017,50703.081,14:05:03.081,-03,10.53,11.97
02:06:2017,50703.581,14:05:03.581,-03,10.53,11.94
02:06:2017,50704.081,14:05:04.081,-03,11.71,11.92
02:06:2017,50704.581,14:05:04.581,-03,11.71,11.91
02:06:2017,50705.081,14:05:05.081,-03,11.69,11.90
02:06:2017,50705.581,14:05:05.581,-03,11.69,11.87
02:06:2017,50706.081,14:05:06.081,-03,11.33,11.83
02:06:2017,50706.581,14:05:06.581,-03,11.33,11.81
02:06:2017,50707.081,14:05:07.081,-03,10.28,11.77
02:06:2017,50707.581,14:05:07.581,-03,10.28,11.72
02:06:2017,50708.081,14:05:08.081,-03,9.58,11.67
02:06:2017,50708.581,14:05:08.581,-03,9.58,11.61
02:06:2017,50709.081,14:05:09.081,-03,11.40,11.59
02:06:2017,50709.581,14:05:09.581,-03,11.40,11.57
02:06:2017,50710.081,14:05:10.081,-03,11.19,11.55
02:06:2017,50710.581,14:05:10.581,-03,11.19,11.54
02:06:2017,50711.081,14:05:11.081,-03,10.72,11.52
02:06:2017,50711.581,14:05:11.581,-03,10.72,11.49
02:06:2017,50712.081,14:05:12.081,-03,13.00,11.51
02:06:2017,50712.581,14:05:12.581,-03,13.00,11.53
02:06:2017,50713.081,14:05:13.081,-03,13.05,11.55
02:06:2017,50713.581,14:05:13.581,-03,13.05,11.58
02:06:2017,50714.081,14:05:14.081,-03,11.34,11.59
02:06:2017,50714.581,14:05:14.581,-03,11.34,11.59
02:06:2017,50715.081,14:05:15.081,-03,13.10,11.62
02:06:2017,50715.581,14:05:15.581,-03,13.10,11.64
02:06:2017,50716.081,14:05:16.081,-03,12.74,11.67
02:06:2017,50716.581,14:05:16.581,-03,12.74,11.69
02:06:2017,50717.081,14:05:17.081,-03,14.67,11.75
02:06:2017,50717.581,14:05:17.581,-03,14.67,11.80
02:06:2017,50718.080,14:05:18.080,-03,13.71,11.83
02:06:2017,50718.580,14:05:18.580,-03,13.71,11.86
02:06:2017,50719.080,14:05:19.080,-03,11.24,11.86
02:06:2017,50719.580,14:05:19.580,-03,11.24,11.85
02:06:2017,50720.080,14:05:20.080,-03,11.00,11.83
02:06:2017,50720.580,14:05:20.580,-03,11.00,11.79
02:06:2017,50721.080,14:05:21.080,-03,11.10,11.76
02:06:2017,50721.580,14:05:21.580,-03,11.10,11.73
02:06:2017,50722.080,14:05:22.080,-03,11.91,11.73
02:06:2017,50722.580,14:05:22.580,-03,11.91,11.72
02:06:2017,50723.080,14:05:23.080,-03,11.32,11.71
02:06:2017,50723.580,14:05:23.580,-03,11.32,11.70
02:06:2017,50724.080,14:05:24.080,-03,13.88,11.73
02:06:2017,50724.580,14:05:24.580,-03,13.88,11.74
02:06:2017,50725.080,14:05:25.080,-03,13.77,11.75
02:06:2017,50725.580,14:05:25.580,-03,13.77,11.77
02:06:2017,50726.080,14:05:26.080,-03,16.75,11.84
02:06:2017,50726.580,14:05:26.580,-03,16.75,11.92
02:06:2017,50727.080,14:05:27.080,-03,12.58,11.93
02:06:2017,50727.580,14:05:27.580,-03,12.58,11.95
02:06:2017,50728.080,14:05:28.080,-03,15.40,12.02
02:06:2017,50728.580,14:05:28.580,-03,15.40,12.09
02:06:2017,50729.080,14:05:29.080,-03,13.30,12.12
02:06:2017,50729.580,14:05:29.580,-03,13.30,12.17
02:06:2017,50730.080,14:05:30.080,-03,15.89,12.26
02:06:2017,50730.580,14:05:30.580,-03,15.89,12.34
02:06:2017,50731.080,14:05:31.080,-03,15.32,12.42
02:06:2017,50731.580,14:05:31.580,-03,15.32,12.48
02:06:2017,50732.080,14:05:32.080,-03,14.73,12.54
02:06:2017,50732.580,14:05:32.580,-03,14.73,12.59
02:06:2017,50733.080,14:05:33.080,-03,15.97,12.66
02:06:2017,50733.580,14:05:33.580,-03,15.97,12.75
02:06:2017,50734.080,14:05:34.080,-03,14.84,12.82
02:06:2017,50734.580,14:05:34.580,-03,14.84,12.87
02:06:2017,50735.080,14:05:35.080,-03,15.23,12.93
02:06:2017,50735.579,14:05:35.579,-03,15.23,12.99
02:06:2017,50736.079,14:05:36.079,-03,14.12,13.03
02:06:2017,50736.579,14:05:36.579,-03,14.12,13.08
02:06:2017,50737.079,14:05:37.079,-03,13.06,13.10
02:06:2017,50737.579,14:05:37.579,-03,13.06,13.15
02:06:2017,50738.079,14:05:38.079,-03,15.86,13.24
02:06:2017,50738.579,14:05:38.579,-03,15.86,13.34
02:06:2017,50739.079,14:05:39.079,-03,14.95,13.43
02:06:2017,50739.579,14:05:39.579,-03,14.95,13.49
02:06:2017,50740.079,14:05:40.079,-03,16.22,13.57
02:06:2017,50740.579,14:05:40.579,-03,16.22,13.65
02:06:2017,50741.079,14:05:41.079,-03,13.99,13.70
02:06:2017,50741.579,14:05:41.579,-03,13.99,13.75
02:06:2017,50742.079,14:05:42.079,-03,13.96,13.80
02:06:2017,50742.579,14:05:42.579,-03,13.96,13.82
02:06:2017,50743.079,14:05:43.079,-03,14.11,13.84
02:06:2017,50743.579,14:05:43.579,-03,14.11,13.86
02:06:2017,50744.079,14:05:44.079,-03,12.89,13.85
02:06:2017,50744.579,14:05:44.579,-03,12.89,13.88
02:06:2017,50745.079,14:05:45.079,-03,13.17,13.91
02:06:2017,50745.579,14:05:45.579,-03,13.17,13.91
02:06:2017,50746.079,14:05:46.079,-03,11.52,13.88
02:06:2017,50746.579,14:05:46.579,-03,11.52,13.86
02:06:2017,50747.079,14:05:47.079,-03,13.52,13.88
02:06:2017,50747.579,14:05:47.579,-03,13.52,13.86
02:06:2017,50748.079,14:05:48.079,-03,10.57,13.79
02:06:2017,50748.579,14:05:48.579,-03,10.57,13.74
02:06:2017,50749.079,14:05:49.079,-03,13.29,13.73
02:06:2017,50749.579,14:05:49.579,-03,13.29,13.77
02:06:2017,50750.079,14:05:50.079,-03,10.41,13.75
02:06:2017,50750.579,14:05:50.579,-03,10.41,13.74
02:06:2017,50751.079,14:05:51.079,-03,11.66,13.75
02:06:2017,50751.579,14:05:51.579,-03,11.66,13.76
02:06:2017,50752.079,14:05:52.079,-03,11.77,13.77
02:06:2017,50752.578,14:05:52.578,-03,11.77,13.77
02:06:2017,50753.078,14:05:53.078,-03,12.82,13.79
02:06:2017,50753.578,14:05:53.578,-03,12.82,13.81
02:06:2017,50754.078,14:05:54.078,-03,11.43,13.81
02:06:2017,50754.578,14:05:54.578,-03,11.43,13.77
02:06:2017,50755.078,14:05:55.078,-03,11.95,13.74
02:06:2017,50755.578,14:05:55.578,-03,11.95,13.71
02:06:2017,50756.078,14:05:56.078,-03,11.35,13.67
02:06:2017,50756.578,14:05:56.578,-03,11.35,13.58
02:06:2017,50757.078,14:05:57.078,-03,10.88,13.49
02:06:2017,50757.578,14:05:57.578,-03,10.88,13.46
02:06:2017,50758.078,14:05:58.078,-03,11.40,13.44
02:06:2017,50758.578,14:05:58.578,-03,11.40,13.37
02:06:2017,50759.078,14:05:59.078,-03,12.84,13.33
02:06:2017,50759.578,14:05:59.578,-03,12.84,13.32
02:06:2017,50760.078,14:06:00.078,-03,13.68,13.33
02:06:2017,50760.578,14:06:00.578,-03,13.68,13.29
02:06:2017,50761.078,14:06:01.078,-03,14.94,13.28
02:06:2017,50761.578,14:06:01.578,-03,14.94,13.27
02:06:2017,50762.078,14:06:02.078,-03,12.63,13.23
02:06:2017,50762.578,14:06:02.578,-03,12.63,13.19
02:06:2017,50763.078,14:06:03.078,-03,14.43,13.19
02:06:2017,50763.578,14:06:03.578,-03,14.43,13.16
02:06:2017,50764.078,14:06:04.078,-03,15.80,13.16
02:06:2017,50764.578,14:06:04.578,-03,15.80,13.18
02:06:2017,50765.078,14:06:05.078,-03,17.66,13.22
02:06:2017,50765.578,14:06:05.578,-03,17.66,13.26
02:06:2017,50766.078,14:06:06.078,-03,14.34,13.25
02:06:2017,50766.578,14:06:06.578,-03,14.34,13.25
02:06:2017,50767.078,14:06:07.078,-03,17.53,13.31
02:06:2017,50767.578,14:06:07.578,-03,17.53,13.38
02:06:2017,50768.078,14:06:08.078,-03,11.64,13.36
02:06:2017,50768.578,14:06:08.578,-03,11.64,13.29
02:06:2017,50769.078,14:06:09.078,-03,19.74,13.35
02:06:2017,50769.578,14:06:09.578,-03,19.74,13.43
02:06:2017,50770.077,14:06:10.077,-03,14.21,13.42
02:06:2017,50770.577,14:06:10.577,-03,14.21,13.39
02:06:2017,50771.077,14:06:11.077,-03,20.39,13.45
02:06:2017,50771.577,14:06:11.577,-03,20.39,13.56
02:06:2017,50772.077,14:06:12.077,-03,20.39,13.66
02:06:2017,50772.577,14:06:12.577,-03,14.86,13.68
02:06:2017,50773.077,14:06:13.077,-03,14.86,13.69
02:06:2017,50773.577,14:06:13.577,-03,19.02,13.77
02:06:2017,50774.077,14:06:14.077,-03,19.02,13.85
02:06:2017,50774.577,14:06:14.577,-03,16.75,13.92
02:06:2017,50775.077,14:06:15.077,-03,16.75,13.98
02:06:2017,50775.577,14:06:15.577,-03,17.07,14.04
02:06:2017,50776.077,14:06:16.077,-03,17.07,14.11
02:06:2017,50776.577,14:06:16.577,-03,16.56,14.19
02:06:2017,50777.077,14:06:17.077,-03,16.56,14.27
02:06:2017,50777.577,14:06:17.577,-03,13.18,14.27
02:06:2017,50778.077,14:06:18.077,-03,13.18,14.26
02:06:2017,50778.577,14:06:18.577,-03,16.33,14.36
02:06:2017,50779.077,14:06:19.077,-03,16.33,14.45
02:06:2017,50779.577,14:06:19.577,-03,15.32,14.48
02:06:2017,50780.077,14:06:20.077,-03,15.32,14.52
02:06:2017,50780.577,14:06:20.577,-03,18.40,14.65
02:06:2017,50781.077,14:06:21.077,-03,18.40,14.78
02:06:2017,50781.577,14:06:21.577,-03,15.92,14.85
02:06:2017,50782.077,14:06:22.077,-03,15.92,14.92
02:06:2017,50782.577,14:06:22.577,-03,15.90,14.99
02:06:2017,50783.077,14:06:23.077,-03,15.90,15.05
02:06:2017,50783.577,14:06:23.577,-03,15.87,15.10
02:06:2017,50784.077,14:06:24.077,-03,15.87,15.15
02:06:2017,50784.577,14:06:24.577,-03,13.83,15.19
02:06:2017,50785.077,14:06:25.077,-03,13.83,15.23
02:06:2017,50785.577,14:06:25.577,-03,15.06,15.28
02:06:2017,50786.077,14:06:26.077,-03,15.06,15.34
02:06:2017,50786.577,14:06:26.577,-03,13.85,15.38
02:06:2017,50787.076,14:06:27.076,-03,13.85,15.42
02:06:2017,50787.576,14:06:27.576,-03,13.50,15.46
02:06:2017,50788.076,14:06:28.076,-03,13.50,15.50
02:06:2017,50788.576,14:06:28.576,-03,15.10,15.56
02:06:2017,50789.076,14:06:29.076,-03,15.10,15.62
02:06:2017,50789.576,14:06:29.576,-03,13.95,15.64
02:06:2017,50790.076,14:06:30.076,-03,13.95,15.66
02:06:2017,50790.576,14:06:30.576,-03,15.19,15.69
02:06:2017,50791.076,14:06:31.076,-03,15.19,15.71
02:06:2017,50791.576,14:06:31.576,-03,15.84,15.72
02:06:2017,50792.076,14:06:32.076,-03,15.84,15.74
02:06:2017,50792.576,14:06:32.576,-03,15.70,15.79
02:06:2017,50793.076,14:06:33.076,-03,15.70,15.84
02:06:2017,50793.576,14:06:33.576,-03,14.78,15.85
02:06:2017,50794.076,14:06:34.076,-03,14.78,15.85
02:06:2017,50794.576,14:06:34.576,-03,13.46,15.81
02:06:2017,50795.076,14:06:35.076,-03,13.46,15.77
02:06:2017,50795.576,14:06:35.576,-03,13.39,15.70
02:06:2017,50796.076,14:06:36.076,-03,13.39,15.63
02:06:2017,50796.576,14:06:36.576,-03,12.38,15.60
02:06:2017,50797.076,14:06:37.076,-03,12.38,15.57
02:06:2017,50797.576,14:06:37.576,-03,14.79,15.53
02:06:2017,50798.076,14:06:38.076,-03,14.79,15.48
02:06:2017,50798.576,14:06:38.576,-03,13.57,15.51
02:06:2017,50799.076,14:06:39.076,-03,13.57,15.54
02:06:2017,50799.576,14:06:39.576,-03,14.04,15.45
02:06:2017,50800.076,14:06:40.076,-03,14.04,15.36
02:06:2017,50800.576,14:06:40.576,-03,14.56,15.36
02:06:2017,50801.076,14:06:41.076,-03,14.56,15.37
02:06:2017,50801.576,14:06:41.576,-03,14.72,15.28
02:06:2017,50802.076,14:06:42.076,-03,14.72,15.18
02:06:2017,50802.576,14:06:42.576,-03,14.89,15.09
02:06:2017,50803.076,14:06:43.076,-03,14.89,15.09
02:06:2017,50803.576,14:06:43.576,-03,14.51,15.09
02:06:2017,50804.075,14:06:44.075,-03,14.51,15.01
02:06:2017,50804.575,14:06:44.575,-03,14.49,14.94
02:06:2017,50805.075,14:06:45.075,-03,14.49,14.90
02:06:2017,50805.575,14:06:45.575,-03,14.85,14.87
02:06:2017,50806.075,14:06:46.075,-03,14.85,14.83
02:06:2017,50806.575,14:06:46.575,-03,15.10,14.80
02:06:2017,50807.075,14:06:47.075,-03,15.10,14.78
02:06:2017,50807.575,14:06:47.575,-03,15.15,14.76
02:06:2017,50808.075,14:06:48.075,-03,15.15,14.79
02:06:2017,50808.575,14:06:48.575,-03,14.44,14.81
02:06:2017,50809.075,14:06:49.075,-03,14.44,14.78
02:06:2017,50809.575,14:06:49.575,-03,13.21,14.73
02:06:2017,50810.075,14:06:50.075,-03,13.21,14.69
