Date,Secs,LocalTime,Zone,Instant,Average
01:06:2017,52979.691,14:42:59.691,-03,8.61,8.22
01:06:2017,52980.191,14:43:00.191,-03,7.99,8.18
01:06:2017,52980.691,14:43:00.691,-03,7.99,8.15
01:06:2017,52981.191,14:43:01.191,-03,7.82,8.10
01:06:2017,52981.691,14:43:01.691,-03,7.82,8.05
01:06:2017,52982.191,14:43:02.191,-03,7.87,8.00
01:06:2017,52982.692,14:43:02.692,-03,7.87,7.96
01:06:2017,52983.192,14:43:03.192,-03,7.98,7.93
01:06:2017,52983.692,14:43:03.692,-03,7.98,7.90
01:06:2017,52984.192,14:43:04.192,-03,7.20,7.85
01:06:2017,52984.692,14:43:04.692,-03,7.20,7.80
01:06:2017,52985.192,14:43:05.192,-03,7.45,7.78
01:06:2017,52985.692,14:43:05.692,-03,7.45,7.75
01:06:2017,52986.192,14:43:06.192,-03,7.47,7.71
01:06:2017,52986.692,14:43:06.692,-03,7.47,7.67
01:06:2017,52987.192,14:43:07.192,-03,7.12,7.64
01:06:2017,52987.692,14:43:07.692,-03,7.12,7.61
01:06:2017,52988.192,14:43:08.192,-03,7.39,7.58
01:06:2017,52988.692,14:43:08.692,-03,7.39,7.56
01:06:2017,52989.192,14:43:09.192,-03,7.01,7.53
01:06:2017,52989.692,14:43:09.692,-03,7.01,7.51
01:06:2017,52990.192,14:43:10.192,-03,7.60,7.50
01:06:2017,52990.692,14:43:10.692,-03,7.60,7.49
01:06:2017,52991.192,14:43:11.192,-03,6.87,7.47
01:06:2017,52991.692,14:43:11.692,-03,6.87,7.44
01:06:2017,52992.193,14:43:12.193,-03,6.87,7.43
01:06:2017,52992.693,14:43:12.693,-03,6.87,7.41
01:06:2017,52993.193,14:43:13.193,-03,7.18,7.41
01:06:2017,52993.693,14:43:13.693,-03,7.18,7.42
01:06:2017,52994.193,14:43:14.193,-03,7.01,7.41
01:06:2017,52994.693,14:43:14.693,-03,7.01,7.41
01:06:2017,52995.193,14:43:15.193,-03,7.56,7.42
01:06:2017,52995.693,14:43:15.693,-03,7.56,7.43
01:06:2017,52996.193,14:43:16.193,-03,7.16,7.42
