Date,Secs,LocalTime,Zone,Instant,Average
01:06:2017,51060.988,14:11:00.988,-03,5.28,6.57
01:06:2017,51061.488,14:11:01.488,-03,5.28,6.53
01:06:2017,51061.988,14:11:01.988,-03,6.10,6.51
01:06:2017,51062.488,14:11:02.488,-03,6.10,6.49
01:06:2017,51062.988,14:11:02.988,-03,7.40,6.48
01:06:2017,51063.488,14:11:03.488,-03,7.40,6.47
01:06:2017,51063.988,14:11:03.988,-03,8.15,6.47
01:06:2017,51064.489,14:11:04.489,-03,8.15,6.48
01:06:2017,51064.989,14:11:04.989,-03,7.71,6.48
01:06:2017,51065.489,14:11:05.489,-03,7.71,6.49
01:06:2017,51065.989,14:11:05.989,-03,8.18,6.49
01:06:2017,51066.489,14:11:06.489,-03,8.18,6.50
01:06:2017,51066.989,14:11:06.989,-03,7.96,6.52
01:06:2017,51067.489,14:11:07.489,-03,7.96,6.53
01:06:2017,51067.989,14:11:07.989,-03,8.07,6.55
01:06:2017,51068.489,14:11:08.489,-03,8.07,6.57
01:06:2017,51068.989,14:11:08.989,-03,8.28,6.59
01:06:2017,51069.489,14:11:09.489,-03,8.28,6.62
01:06:2017,51069.989,14:11:09.989,-03,8.26,6.65
01:06:2017,51070.489,14:11:10.489,-03,8.26,6.68
01:06:2017,51070.989,14:11:10.989,-03,8.12,6.71
01:06:2017,51071.489,14:11:11.489,-03,8.12,6.75
01:06:2017,51071.989,14:11:11.989,-03,7.49,6.78
01:06:2017,51072.489,14:11:12.489,-03,7.49,6.81
01:06:2017,51072.989,14:11:12.989,-03,7.31,6.83
01:06:2017,51073.489,14:11:13.489,-03,7.31,6.84
01:06:2017,51073.990,14:11:13.990,-03,7.25,6.85
01:06:2017,51074.490,14:11:14.490,-03,7.25,6.86
01:06:2017,51074.990,14:11:14.990,-03,6.99,6.86
01:06:2017,51075.490,14:11:15.490,-03,6.99,6.86
01:06:2017,51075.990,14:11:15.990,-03,6.90,6.86
01:06:2017,51076.490,14:11:16.490,-03,6.90,6.85
01:06:2017,51076.990,14:11:16.990,-03,6.52,6.84
01:06:2017,51077.490,14:11:17.490,-03,6.52,6.83
01:06:2017,51077.990,14:11:17.990,-03,6.25,6.83
01:06:2017,51078.490,14:11:18.490,-03,6.25,6.82
01:06:2017,51078.990,14:11:18.990,-03,6.66,6.83
01:06:2017,51079.490,14:11:19.490,-03,6.66,6.84
01:06:2017,51079.990,14:11:19.990,-03,6.51,6.84
01:06:2017,51080.490,14:11:20.490,-03,6.51,6.85
01:06:2017,51080.990,14:11:20.990,-03,6.50,6.85
01:06:2017,51081.490,14:11:21.490,-03,6.50,6.85
01:06:2017,51081.990,14:11:21.990,-03,6.47,6.85
01:06:2017,51082.490,14:11:22.490,-03,6.47,6.85
01:06:2017,51082.990,14:11:22.990,-03,6.45,6.85
01:06:2017,51083.491,14:11:23.491,-03,6.45,6.86
01:06:2017,51083.991,14:11:23.991,-03,6.79,6.87
01:06:2017,51084.491,14:11:24.491,-03,6.79,6.89
01:06:2017,51084.991,14:11:24.991,-03,6.97,6.90
01:06:2017,51085.491,14:11:25.491,-03,6.97,6.92
01:06:2017,51085.991,14:11:25.991,-03,6.81,6.93
01:06:2017,51086.491,14:11:26.491,-03,6.81,6.94
01:06:2017,51086.991,14:11:26.991,-03,7.25,6.96
01:06:2017,51087.491,14:11:27.491,-03,7.25,6.98
01:06:2017,51087.991,14:11:27.991,-03,7.43,7.00
01:06:2017,51088.491,14:11:28.491,-03,7.43,7.03
01:06:2017,51088.991,14:11:28.991,-03,7.43,7.06
01:06:2017,51089.491,14:11:29.491,-03,7.43,7.10
01:06:2017,51089.991,14:11:29.991,-03,6.77,7.12
01:06:2017,51090.491,14:11:30.491,-03,6.77,7.14
01:06:2017,51090.991,14:11:30.991,-03,6.85,7.17
01:06:2017,51091.491,14:11:31.491,-03,6.85,7.19
01:06:2017,51091.991,14:11:31.991,-03,6.81,7.20
01:06:2017,51092.492,14:11:32.492,-03,6.81,7.22
01:06:2017,51092.992,14:11:32.992,-03,6.78,7.21
01:06:2017,51093.492,14:11:33.492,-03,6.78,7.20
01:06:2017,51093.992,14:11:33.992,-03,6.67,7.17
01:06:2017,51094.492,14:11:34.492,-03,6.67,7.15
01:06:2017,51094.992,14:11:34.992,-03,6.70,7.13
01:06:2017,51095.492,14:11:35.492,-03,6.70,7.11
01:06:2017,51095.992,14:11:35.992,-03,6.12,7.08
01:06:2017,51096.492,14:11:36.492,-03,6.12,7.04
01:06:2017,51096.992,14:11:36.992,-03,6.15,7.01
01:06:2017,51097.492,14:11:37.492,-03,6.15,6.98
01:06:2017,51097.992,14:11:37.992,-03,6.71,6.96
01:06:2017,51098.492,14:11:38.492,-03,6.71,6.94
01:06:2017,51098.992,14:11:38.992,-03,6.76,6.91
01:06:2017,51099.492,14:11:39.492,-03,6.76,6.89
01:06:2017,51099.992,14:11:39.992,-03,6.82,6.86
01:06:2017,51100.492,14:11:40.492,-03,6.82,6.84
01:06:2017,51100.992,14:11:40.992,-03,6.48,6.81
01:06:2017,51101.492,14:11:41.492,-03,6.48,6.79
01:06:2017,51101.993,14:11:41.993,-03,6.84,6.77
01:06:2017,51102.493,14:11:42.493,-03,6.84,6.76
01:06:2017,51102.993,14:11:42.993,-03,7.12,6.76
01:06:2017,51103.493,14:11:43.493,-03,7.12,6.76
01:06:2017,51103.993,14:11:43.993,-03,6.97,6.75
01:06:2017,51104.493,14:11:44.493,-03,6.97,6.75
01:06:2017,51104.993,14:11:44.993,-03,6.63,6.74
01:06:2017,51105.493,14:11:45.493,-03,6.63,6.74
01:06:2017,51105.993,14:11:45.993,-03,7.34,6.74
01:06:2017,51106.493,14:11:46.493,-03,7.34,6.75
01:06:2017,51106.993,14:11:46.993,-03,7.34,6.76
01:06:2017,51107.493,14:11:47.493,-03,7.88,6.79
01:06:2017,51107.993,14:11:47.993,-03,7.88,6.81
01:06:2017,51108.493,14:11:48.493,-03,7.98,6.84
01:06:2017,51108.993,14:11:48.993,-03,7.98,6.86
01:06:2017,51109.493,14:11:49.493,-03,7.75,6.88
01:06:2017,51109.993,14:11:49.993,-03,7.75,6.90
01:06:2017,51110.493,14:11:50.493,-03,7.36,6.92
01:06:2017,51110.993,14:11:50.993,-03,7.36,6.93
01:06:2017,51111.494,14:11:51.494,-03,7.69,6.95
01:06:2017,51111.994,14:11:51.994,-03,7.69,6.97
01:06:2017,51112.494,14:11:52.494,-03,7.63,6.99
01:06:2017,51112.994,14:11:52.994,-03,7.63,7.01
01:06:2017,51113.494,14:11:53.494,-03,7.58,7.03
01:06:2017,51113.994,14:11:53.994,-03,7.58,7.04
01:06:2017,51114.494,14:11:54.494,-03,7.16,7.05
01:06:2017,51114.994,14:11:54.994,-03,7.16,7.05
01:06:2017,51115.494,14:11:55.494,-03,7.49,7.06
01:06:2017,51115.994,14:11:55.994,-03,7.49,7.07
01:06:2017,51116.494,14:11:56.494,-03,7.21,7.08
01:06:2017,51116.994,14:11:56.994,-03,7.21,7.08
01:06:2017,51117.494,14:11:57.494,-03,6.82,7.07
01:06:2017,51117.994,14:11:57.994,-03,6.82,7.06
01:06:2017,51118.494,14:11:58.494,-03,6.68,7.05
01:06:2017,51118.994,14:11:58.994,-03,6.68,7.04
01:06:2017,51119.494,14:11:59.494,-03,6.99,7.03
01:06:2017,51119.994,14:11:59.994,-03,6.99,7.03
01:06:2017,51120.494,14:12:00.494,-03,6.56,7.03
01:06:2017,51120.995,14:12:00.995,-03,6.56,7.03
01:06:2017,51121.495,14:12:01.495,-03,6.47,7.02
01:06:2017,51121.995,14:12:01.995,-03,6.47,7.01
01:06:2017,51122.495,14:12:02.495,-03,6.55,7.01
01:06:2017,51122.995,14:12:02.995,-03,6.55,7.00
01:06:2017,51123.495,14:12:03.495,-03,6.60,7.00
01:06:2017,51123.995,14:12:03.995,-03,6.60,7.00
01:06:2017,51124.495,14:12:04.495,-03,6.76,7.00
01:06:2017,51124.995,14:12:04.995,-03,6.76,7.00
01:06:2017,51125.495,14:12:05.495,-03,6.04,6.99
01:06:2017,51125.995,14:12:05.995,-03,6.04,6.99
01:06:2017,51126.495,14:12:06.495,-03,6.14,6.99
01:06:2017,51126.995,14:12:06.995,-03,6.14,6.99
01:06:2017,51127.495,14:12:07.495,-03,5.52,6.98
01:06:2017,51127.995,14:12:07.995,-03,5.52,6.96
01:06:2017,51128.495,14:12:08.495,-03,6.33,6.95
01:06:2017,51128.995,14:12:08.995,-03,6.33,6.95
01:06:2017,51129.495,14:12:09.495,-03,6.16,6.94
01:06:2017,51129.995,14:12:09.995,-03,6.16,6.93
01:06:2017,51130.496,14:12:10.496,-03,6.49,6.92
01:06:2017,51130.996,14:12:10.996,-03,6.49,6.92
01:06:2017,51131.496,14:12:11.496,-03,6.07,6.91
01:06:2017,51131.996,14:12:11.996,-03,6.07,6.90
01:06:2017,51132.496,14:12:12.496,-03,6.46,6.90
01:06:2017,51132.996,14:12:12.996,-03,6.46,6.88
01:06:2017,51133.496,14:12:13.496,-03,6.47,6.87
01:06:2017,51133.996,14:12:13.996,-03,6.47,6.87
01:06:2017,51134.496,14:12:14.496,-03,6.57,6.86
01:06:2017,51134.996,14:12:14.996,-03,6.57,6.86
01:06:2017,51135.496,14:12:15.496,-03,6.40,6.85
01:06:2017,51135.996,14:12:15.996,-03,6.40,6.84
01:06:2017,51136.496,14:12:16.496,-03,6.16,6.82
01:06:2017,51136.996,14:12:16.996,-03,6.16,6.80
01:06:2017,51137.496,14:12:17.496,-03,6.36,6.77
01:06:2017,51137.996,14:12:17.996,-03,6.36,6.75
01:06:2017,51138.496,14:12:18.496,-03,6.18,6.72
01:06:2017,51138.996,14:12:18.996,-03,6.18,6.69
01:06:2017,51139.496,14:12:19.496,-03,5.84,6.66
01:06:2017,51139.997,14:12:19.997,-03,5.84,6.62
01:06:2017,51140.497,14:12:20.497,-03,5.88,6.60
01:06:2017,51140.997,14:12:20.997,-03,5.88,6.57
01:06:2017,51141.497,14:12:21.497,-03,5.65,6.54
01:06:2017,51141.997,14:12:21.997,-03,5.65,6.51
01:06:2017,51142.497,14:12:22.497,-03,6.59,6.49
01:06:2017,51142.997,14:12:22.997,-03,6.59,6.47
01:06:2017,51143.497,14:12:23.497,-03,6.66,6.46
01:06:2017,51143.997,14:12:23.997,-03,6.66,6.44
01:06:2017,51144.497,14:12:24.497,-03,7.35,6.44
01:06:2017,51144.997,14:12:24.997,-03,7.35,6.45
01:06:2017,51145.497,14:12:25.497,-03,7.13,6.44
01:06:2017,51145.997,14:12:25.997,-03,7.13,6.44
01:06:2017,51146.497,14:12:26.497,-03,7.57,6.44
01:06:2017,51146.997,14:12:26.997,-03,7.57,6.45
01:06:2017,51147.497,14:12:27.497,-03,6.74,6.45
01:06:2017,51147.997,14:12:27.997,-03,6.74,6.45
01:06:2017,51148.497,14:12:28.497,-03,7.22,6.45
01:06:2017,51148.997,14:12:28.997,-03,7.22,6.46
01:06:2017,51149.498,14:12:29.498,-03,6.95,6.46
01:06:2017,51149.998,14:12:29.998,-03,6.95,6.46
01:06:2017,51150.498,14:12:30.498,-03,7.07,6.47
01:06:2017,51150.998,14:12:30.998,-03,7.07,6.48
01:06:2017,51151.498,14:12:31.498,-03,6.61,6.48
01:06:2017,51151.998,14:12:31.998,-03,6.61,6.48
01:06:2017,51152.498,14:12:32.498,-03,6.63,6.48
01:06:2017,51152.998,14:12:32.998,-03,6.63,6.49
01:06:2017,51153.498,14:12:33.498,-03,6.64,6.49
01:06:2017,51153.998,14:12:33.998,-03,6.64,6.49
