Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
FRA,29:05:2017,50626.596,14:03:46.596,-03,32.3103960,-64.8458040,232.0,1.0,0.1,229.2,9.06,233.0,8.5,0.0,9.2,15.9,279.4,0.0,29.4,49.1,0.0,0.0,1.6
FRA,29:05:2017,50626.796,14:03:46.796,-03,32.3103905,-64.8458115,232.0,0.9,0.1,229.0,9.06,254.5,13.3,0.0,9.0,15.4,276.7,0.0,29.3,48.8,0.0,0.0,1.6
FRA,29:05:2017,50626.996,14:03:46.996,-03,32.3103850,-64.8458189,232.1,0.8,0.0,228.8,9.04,254.5,13.3,0.0,9.0,15.4,276.7,0.0,29.3,48.8,0.0,0.0,1.6
FRA,29:05:2017,50627.196,14:03:47.196,-03,32.3103796,-64.8458259,232.2,0.8,0.0,227.8,8.96,254.4,13.3,0.0,9.0,15.4,276.7,0.0,29.3,48.8,0.0,0.0,1.6
FRA,29:05:2017,50627.396,14:03:47.396,-03,32.3103739,-64.8458331,232.5,0.8,-0.1,227.1,8.84,254.4,13.4,0.0,9.0,15.4,276.7,0.0,29.3,48.8,0.0,0.0,1.6
FRA,29:05:2017,50627.596,14:03:47.596,-03,32.3103683,-64.8458401,232.9,0.7,-0.1,227.0,8.75,254.4,13.4,0.0,9.0,15.4,276.7,0.0,29.3,48.8,0.0,0.0,1.6
FRA,29:05:2017,50627.796,14:03:47.796,-03,32.3103629,-64.8458470,233.5,0.6,0.0,227.0,8.61,254.4,13.4,0.0,8.6,14.7,273.5,0.0,27.9,47.3,0.0,0.0,5.9
FRA,29:05:2017,50627.996,14:03:47.996,-03,32.3103574,-64.8458539,234.1,0.5,0.0,227.5,8.49,254.3,13.4,0.0,8.6,14.7,273.5,0.0,27.9,47.3,0.0,0.0,5.9
FRA,29:05:2017,50628.196,14:03:48.196,-03,32.3103521,-64.8458601,234.6,0.3,0.0,228.3,8.36,254.3,13.4,0.0,8.6,14.7,273.5,0.0,27.9,47.3,0.0,0.0,5.9
FRA,29:05:2017,50628.396,14:03:48.396,-03,32.3103470,-64.8458669,235.2,0.2,-0.1,229.3,8.28,254.3,13.4,0.0,8.6,14.7,273.5,0.0,27.9,47.3,0.0,0.0,5.9
