Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
NZL,28:05:2017,57607.004,16:00:07.004,-03,32.3060393,-64.8484033,235.8,0.1,0.0,232.2,2.14,244.1,11.1,0.0,2.1,10.9,257.7,12.4,21.9,32.4,0.0,0.0,6.0
NZL,28:05:2017,57607.204,16:00:07.204,-03,32.3060380,-64.8484051,235.7,0.1,0.0,229.2,2.20,244.1,11.1,0.0,2.1,10.9,257.7,12.4,21.9,32.4,0.0,0.0,6.0
NZL,28:05:2017,57607.404,16:00:07.404,-03,32.3060366,-64.8484069,235.7,0.1,-0.2,228.0,2.24,244.1,11.1,0.0,2.1,10.9,257.7,12.4,21.9,32.4,0.0,0.0,6.0
NZL,28:05:2017,57607.604,16:00:07.604,-03,32.3060352,-64.8484088,235.7,0.1,-0.3,229.1,2.24,244.1,11.1,0.0,2.1,10.9,257.7,12.4,21.9,32.4,0.0,0.0,6.0
NZL,28:05:2017,57607.804,16:00:07.804,-03,32.3060339,-64.8484106,235.6,0.0,-0.3,228.7,2.25,244.1,11.1,0.0,2.1,10.9,257.7,12.4,21.9,32.4,0.0,0.0,6.0
NZL,28:05:2017,57608.004,16:00:08.004,-03,32.3060325,-64.8484125,235.5,0.0,-0.3,228.6,2.29,244.1,11.1,0.0,2.3,11.0,257.5,12.5,22.3,31.8,0.0,0.0,5.0
NZL,28:05:2017,57608.204,16:00:08.204,-03,32.3060309,-64.8484143,235.3,0.1,-0.3,228.4,2.31,244.1,11.1,0.0,2.3,11.0,257.5,12.5,22.3,31.8,0.0,0.0,5.0
NZL,28:05:2017,57608.404,16:00:08.404,-03,32.3060294,-64.8484162,235.1,0.1,-0.2,227.7,2.35,244.1,11.0,0.0,2.3,11.0,257.5,12.5,22.3,31.8,0.0,0.0,5.0
NZL,28:05:2017,57608.604,16:00:08.604,-03,32.3060280,-64.8484182,234.9,0.1,-0.2,227.7,2.41,244.1,11.0,0.0,2.3,11.0,257.5,12.5,22.3,31.8,0.0,0.0,5.0
NZL,28:05:2017,57608.804,16:00:08.804,-03,32.3060265,-64.8484201,234.7,0.1,-0.1,227.8,2.43,244.1,11.0,0.0,2.3,11.0,257.5,12.5,22.3,31.8,0.0,0.0,5.0
NZL,28:05:2017,57609.004,16:00:09.004,-03,32.3060249,-64.8484221,234.6,0.0,-0.1,227.8,2.49,244.1,11.0,0.0,2.5,11.0,257.1,12.5,22.8,32.8,0.0,0.0,5.0
NZL,28:05:2017,57609.204,16:00:09.204,-03,32.3060234,-64.8484242,234.6,-0.2,-0.1,227.7,2.57,244.1,11.0,0.0,2.5,11.0,257.1,12.5,22.8,32.8,0.0,0.0,5.0
NZL,28:05:2017,57609.404,16:00:09.404,-03,32.3060217,-64.8484263,234.6,-0.3,-0.1,228.0,2.64,244.1,11.0,0.0,2.5,11.0,257.1,12.5,22.8,32.8,0.0,0.0,5.0
