Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
WG2,30:05:2017,50588.000,14:03:08.000,-03,32.3045663,-64.8479678,299.9,0.0,0.0,352.4,0.54,302.6,10.5,0.0,0.5,11.2,291.3,11.3,-14.0,-1.3,0.0,0.0,0.0
WG2,30:05:2017,50588.500,14:03:08.500,-03,32.3045660,-64.8479672,300.5,0.0,0.0,305.8,0.16,302.5,10.5,0.0,0.2,11.2,290.4,11.1,-20.0,-3.4,0.0,0.0,0.0
WG2,30:05:2017,50589.000,14:03:09.000,-03,32.3045650,-64.8479652,301.1,0.0,0.0,109.9,0.78,302.5,10.5,0.0,0.8,11.2,290.4,11.1,-20.0,-3.4,0.0,0.0,0.0
WG2,30:05:2017,50589.500,14:03:09.500,-03,32.3045647,-64.8479635,301.4,0.0,0.0,130.5,0.70,302.5,10.5,0.0,0.7,11.2,289.7,11.3,-23.0,-5.4,0.0,0.0,0.0
WG2,30:05:2017,50590.000,14:03:10.000,-03,32.3045650,-64.8479628,301.7,0.0,0.0,106.7,0.45,302.5,10.5,0.0,0.5,11.2,289.7,11.3,-23.0,-5.4,0.0,0.0,0.0
WG2,30:05:2017,50590.500,14:03:10.500,-03,32.3045650,-64.8479639,302.1,0.0,0.0,340.0,0.21,302.5,10.5,0.0,0.2,11.3,289.2,11.5,-22.0,-7.0,0.0,0.0,0.0
WG2,30:05:2017,50591.000,14:03:11.000,-03,32.3045644,-64.8479626,302.5,0.0,0.0,228.3,0.54,302.5,10.5,0.0,0.6,11.3,289.2,11.5,-22.0,-7.0,0.0,0.0,0.0
WG2,30:05:2017,50591.500,14:03:11.500,-03,32.3045651,-64.8479587,302.3,0.0,0.0,81.4,1.61,302.5,10.4,0.0,1.6,11.4,288.7,12.4,-25.0,-8.6,0.0,0.0,0.0
WG2,30:05:2017,50592.000,14:03:12.000,-03,32.3045645,-64.8479581,302.3,0.0,0.0,72.7,1.15,302.6,10.4,0.0,1.2,11.4,288.7,12.4,-25.0,-8.6,0.0,0.0,0.0
WG2,30:05:2017,50592.500,14:03:12.500,-03,32.3045641,-64.8479589,302.5,0.0,0.0,203.6,0.91,302.6,10.4,0.0,0.9,11.6,287.8,12.7,-25.0,-10.5,0.0,0.0,0.0
