Date,Secs,LocalTime,Zone,Instant,Average
28:05:2017,59340.757,16:29:00.757,-03,9.78,8.11
28:05:2017,59341.257,16:29:01.257,-03,9.78,8.14
28:05:2017,59341.757,16:29:01.757,-03,10.61,8.19
28:05:2017,59342.257,16:29:02.257,-03,10.61,8.25
28:05:2017,59342.757,16:29:02.757,-03,9.63,8.28
28:05:2017,59343.257,16:29:03.257,-03,9.63,8.31
28:05:2017,59343.757,16:29:03.757,-03,9.51,8.34
28:05:2017,59344.257,16:29:04.257,-03,9.51,8.38
28:05:2017,59344.757,16:29:04.757,-03,8.50,8.40
28:05:2017,59345.257,16:29:05.257,-03,8.50,8.42
28:05:2017,59345.758,16:29:05.758,-03,8.94,8.44
28:05:2017,59346.258,16:29:06.258,-03,8.94,8.47
28:05:2017,59346.758,16:29:06.758,-03,9.14,8.50
28:05:2017,59347.258,16:29:07.258,-03,9.14,8.53
28:05:2017,59347.758,16:29:07.758,-03,9.60,8.57
28:05:2017,59348.258,16:29:08.258,-03,9.60,8.61
28:05:2017,59348.758,16:29:08.758,-03,9.60,8.65
28:05:2017,59349.258,16:29:09.258,-03,9.60,8.69
28:05:2017,59349.758,16:29:09.758,-03,9.74,8.73
28:05:2017,59350.258,16:29:10.258,-03,9.74,8.78
28:05:2017,59350.758,16:29:10.758,-03,9.51,8.81
28:05:2017,59351.258,16:29:11.258,-03,9.51,8.85
28:05:2017,59351.758,16:29:11.758,-03,9.54,8.88
28:05:2017,59352.258,16:29:12.258,-03,9.54,8.91
28:05:2017,59352.758,16:29:12.758,-03,9.90,8.96
28:05:2017,59353.258,16:29:13.258,-03,9.90,9.00
28:05:2017,59353.758,16:29:13.758,-03,8.71,9.04
28:05:2017,59354.258,16:29:14.258,-03,8.71,9.08
28:05:2017,59354.758,16:29:14.758,-03,9.16,9.11
28:05:2017,59355.258,16:29:15.258,-03,9.16,9.13
28:05:2017,59355.758,16:29:15.758,-03,9.50,9.13
28:05:2017,59356.258,16:29:16.258,-03,9.50,9.14
28:05:2017,59356.758,16:29:16.758,-03,10.32,9.18
28:05:2017,59357.258,16:29:17.258,-03,10.32,9.22
28:05:2017,59357.758,16:29:17.758,-03,9.21,9.25
28:05:2017,59358.259,16:29:18.259,-03,9.21,9.27
28:05:2017,59358.759,16:29:18.759,-03,9.39,9.31
28:05:2017,59359.259,16:29:19.259,-03,9.39,9.34
28:05:2017,59359.759,16:29:19.759,-03,9.06,9.37
28:05:2017,59360.259,16:29:20.259,-03,9.06,9.40
28:05:2017,59360.759,16:29:20.759,-03,9.25,9.43
28:05:2017,59361.259,16:29:21.259,-03,9.25,9.47
28:05:2017,59361.759,16:29:21.759,-03,9.60,9.50
28:05:2017,59362.259,16:29:22.259,-03,9.60,9.53
28:05:2017,59362.759,16:29:22.759,-03,9.56,9.56
28:05:2017,59363.259,16:29:23.259,-03,9.56,9.58
28:05:2017,59363.759,16:29:23.759,-03,8.71,9.60
28:05:2017,59364.259,16:29:24.259,-03,8.71,9.62
28:05:2017,59364.759,16:29:24.759,-03,8.96,9.61
28:05:2017,59365.259,16:29:25.259,-03,8.96,9.60
28:05:2017,59365.759,16:29:25.759,-03,8.63,9.59
28:05:2017,59366.259,16:29:26.259,-03,8.63,9.57
28:05:2017,59366.759,16:29:26.759,-03,7.96,9.52
28:05:2017,59367.259,16:29:27.259,-03,7.96,9.47
28:05:2017,59367.759,16:29:27.759,-03,8.27,9.42
28:05:2017,59368.259,16:29:28.259,-03,8.27,9.37
28:05:2017,59368.759,16:29:28.759,-03,8.23,9.32
28:05:2017,59369.259,16:29:29.259,-03,8.23,9.28
28:05:2017,59369.759,16:29:29.759,-03,7.93,9.25
28:05:2017,59370.260,16:29:30.260,-03,7.93,9.21
28:05:2017,59370.760,16:29:30.760,-03,8.24,9.19
28:05:2017,59371.260,16:29:31.260,-03,8.24,9.16
28:05:2017,59371.760,16:29:31.760,-03,7.64,9.11
28:05:2017,59372.260,16:29:32.260,-03,7.64,9.06
28:05:2017,59372.760,16:29:32.760,-03,8.23,9.04
28:05:2017,59373.260,16:29:33.260,-03,8.23,9.02
28:05:2017,59373.760,16:29:33.760,-03,8.13,8.99
28:05:2017,59374.260,16:29:34.260,-03,8.13,8.97
28:05:2017,59374.760,16:29:34.760,-03,6.99,8.95
28:05:2017,59375.260,16:29:35.260,-03,6.99,8.92
28:05:2017,59375.760,16:29:35.760,-03,7.30,8.89
28:05:2017,59376.260,16:29:36.260,-03,7.30,8.87
28:05:2017,59376.760,16:29:36.760,-03,7.40,8.84
28:05:2017,59377.260,16:29:37.260,-03,7.40,8.81
28:05:2017,59377.760,16:29:37.760,-03,7.65,8.78
28:05:2017,59378.260,16:29:38.260,-03,7.65,8.74
28:05:2017,59378.760,16:29:38.760,-03,7.59,8.71
28:05:2017,59379.260,16:29:39.260,-03,7.59,8.68
28:05:2017,59379.760,16:29:39.760,-03,7.56,8.64
28:05:2017,59380.260,16:29:40.260,-03,7.56,8.60
28:05:2017,59380.760,16:29:40.760,-03,7.70,8.57
28:05:2017,59381.260,16:29:41.260,-03,7.70,8.54
28:05:2017,59381.760,16:29:41.760,-03,7.95,8.52
28:05:2017,59382.260,16:29:42.260,-03,7.95,8.49
28:05:2017,59382.761,16:29:42.761,-03,7.64,8.45
28:05:2017,59383.261,16:29:43.261,-03,7.64,8.42
28:05:2017,59383.761,16:29:43.761,-03,7.64,8.40
28:05:2017,59384.261,16:29:44.261,-03,7.64,8.38
