Date,Secs,LocalTime,Zone,Instant,Average
28:05:2017,54073.327,15:01:13.327,-03,12.70,10.65
28:05:2017,54073.827,15:01:13.827,-03,12.70,10.68
28:05:2017,54074.327,15:01:14.327,-03,12.29,10.70
28:05:2017,54074.827,15:01:14.827,-03,12.29,10.71
28:05:2017,54075.327,15:01:15.327,-03,12.74,10.74
28:05:2017,54075.827,15:01:15.827,-03,12.74,10.76
28:05:2017,54076.327,15:01:16.327,-03,12.19,10.80
28:05:2017,54076.827,15:01:16.827,-03,12.19,10.83
28:05:2017,54077.327,15:01:17.327,-03,11.95,10.85
28:05:2017,54077.828,15:01:17.828,-03,11.95,10.87
28:05:2017,54078.328,15:01:18.328,-03,15.09,10.94
28:05:2017,54078.828,15:01:18.828,-03,15.09,11.01
28:05:2017,54079.328,15:01:19.328,-03,14.01,11.08
28:05:2017,54079.828,15:01:19.828,-03,14.01,11.14
28:05:2017,54080.328,15:01:20.328,-03,13.78,11.22
28:05:2017,54080.828,15:01:20.828,-03,13.78,11.29
28:05:2017,54081.328,15:01:21.328,-03,13.06,11.35
28:05:2017,54081.828,15:01:21.828,-03,13.06,11.41
28:05:2017,54082.328,15:01:22.328,-03,12.47,11.45
28:05:2017,54082.828,15:01:22.828,-03,12.47,11.49
28:05:2017,54083.328,15:01:23.328,-03,12.39,11.52
28:05:2017,54083.828,15:01:23.828,-03,12.39,11.55
28:05:2017,54084.328,15:01:24.328,-03,12.37,11.57
28:05:2017,54084.828,15:01:24.828,-03,12.37,11.59
28:05:2017,54085.328,15:01:25.328,-03,11.91,11.60
28:05:2017,54085.828,15:01:25.828,-03,11.91,11.60
28:05:2017,54086.328,15:01:26.328,-03,11.90,11.62
28:05:2017,54086.828,15:01:26.828,-03,11.90,11.63
28:05:2017,54087.328,15:01:27.328,-03,12.40,11.65
28:05:2017,54087.828,15:01:27.828,-03,12.40,11.67
28:05:2017,54088.328,15:01:28.328,-03,12.52,11.69
28:05:2017,54088.828,15:01:28.828,-03,12.52,11.72
28:05:2017,54089.328,15:01:29.328,-03,12.72,11.75
28:05:2017,54089.828,15:01:29.828,-03,12.72,11.79
28:05:2017,54090.329,15:01:30.329,-03,13.50,11.83
28:05:2017,54090.829,15:01:30.829,-03,13.50,11.88
28:05:2017,54091.329,15:01:31.329,-03,11.83,11.91
28:05:2017,54091.829,15:01:31.829,-03,11.83,11.94
28:05:2017,54092.329,15:01:32.329,-03,11.44,11.96
28:05:2017,54092.829,15:01:32.829,-03,11.44,11.99
28:05:2017,54093.329,15:01:33.329,-03,11.60,12.01
28:05:2017,54093.829,15:01:33.829,-03,11.60,12.03
28:05:2017,54094.329,15:01:34.329,-03,10.98,12.04
28:05:2017,54094.829,15:01:34.829,-03,10.98,12.05
28:05:2017,54095.329,15:01:35.329,-03,10.42,12.05
28:05:2017,54095.829,15:01:35.829,-03,10.42,12.05
28:05:2017,54096.329,15:01:36.329,-03,10.46,12.05
28:05:2017,54096.829,15:01:36.829,-03,10.46,12.06
28:05:2017,54097.329,15:01:37.329,-03,11.13,12.06
28:05:2017,54097.829,15:01:37.829,-03,11.13,12.07
28:05:2017,54098.329,15:01:38.329,-03,11.96,12.08
28:05:2017,54098.829,15:01:38.829,-03,11.96,12.10
28:05:2017,54099.329,15:01:39.329,-03,13.82,12.15
28:05:2017,54099.829,15:01:39.829,-03,13.82,12.20
28:05:2017,54100.329,15:01:40.329,-03,13.34,12.24
28:05:2017,54100.829,15:01:40.829,-03,13.34,12.29
28:05:2017,54101.329,15:01:41.329,-03,13.32,12.34
28:05:2017,54101.829,15:01:41.829,-03,13.32,12.39
28:05:2017,54102.330,15:01:42.330,-03,12.80,12.41
28:05:2017,54102.830,15:01:42.830,-03,12.80,12.44
28:05:2017,54103.330,15:01:43.330,-03,13.84,12.46
28:05:2017,54103.830,15:01:43.830,-03,13.84,12.47
28:05:2017,54104.330,15:01:44.330,-03,13.66,12.50
28:05:2017,54104.830,15:01:44.830,-03,13.66,12.52
28:05:2017,54105.330,15:01:45.330,-03,12.87,12.52
28:05:2017,54105.830,15:01:45.830,-03,12.87,12.52
28:05:2017,54106.330,15:01:46.330,-03,11.79,12.52
28:05:2017,54106.830,15:01:46.830,-03,11.79,12.51
28:05:2017,54107.330,15:01:47.330,-03,11.29,12.50
28:05:2017,54107.830,15:01:47.830,-03,11.29,12.49
28:05:2017,54108.330,15:01:48.330,-03,11.65,12.43
28:05:2017,54108.830,15:01:48.830,-03,11.65,12.37
28:05:2017,54109.330,15:01:49.330,-03,12.11,12.34
28:05:2017,54109.830,15:01:49.830,-03,12.11,12.31
28:05:2017,54110.330,15:01:50.330,-03,12.08,12.28
28:05:2017,54110.830,15:01:50.830,-03,12.08,12.25
28:05:2017,54111.330,15:01:51.330,-03,12.65,12.25
28:05:2017,54111.830,15:01:51.830,-03,12.65,12.24
28:05:2017,54112.330,15:01:52.330,-03,12.61,12.24
28:05:2017,54112.830,15:01:52.830,-03,12.61,12.25
28:05:2017,54113.330,15:01:53.330,-03,11.90,12.24
28:05:2017,54113.830,15:01:53.830,-03,11.90,12.23
28:05:2017,54114.330,15:01:54.330,-03,11.75,12.22
28:05:2017,54114.831,15:01:54.831,-03,11.75,12.21
28:05:2017,54115.331,15:01:55.331,-03,12.80,12.22
28:05:2017,54115.831,15:01:55.831,-03,12.80,12.24
28:05:2017,54116.331,15:01:56.331,-03,11.62,12.23
28:05:2017,54116.831,15:01:56.831,-03,11.62,12.23
28:05:2017,54117.331,15:01:57.331,-03,11.53,12.21
28:05:2017,54117.831,15:01:57.831,-03,11.53,12.20
28:05:2017,54118.331,15:01:58.331,-03,13.37,12.21
28:05:2017,54118.831,15:01:58.831,-03,13.37,12.23
28:05:2017,54119.331,15:01:59.331,-03,12.77,12.23
28:05:2017,54119.831,15:01:59.831,-03,12.77,12.23
28:05:2017,54120.331,15:02:00.331,-03,11.36,12.19
28:05:2017,54120.831,15:02:00.831,-03,11.36,12.16
28:05:2017,54121.331,15:02:01.331,-03,13.12,12.18
28:05:2017,54121.831,15:02:01.831,-03,13.12,12.20
28:05:2017,54122.331,15:02:02.331,-03,12.94,12.23
28:05:2017,54122.831,15:02:02.831,-03,12.94,12.25
28:05:2017,54123.331,15:02:03.331,-03,12.46,12.27
28:05:2017,54123.831,15:02:03.831,-03,12.46,12.28
28:05:2017,54124.331,15:02:04.331,-03,12.90,12.31
28:05:2017,54124.831,15:02:04.831,-03,12.90,12.34
28:05:2017,54125.331,15:02:05.331,-03,12.56,12.38
28:05:2017,54125.831,15:02:05.831,-03,12.56,12.42
28:05:2017,54126.331,15:02:06.331,-03,14.37,12.48
28:05:2017,54126.832,15:02:06.832,-03,14.37,12.55
28:05:2017,54127.332,15:02:07.332,-03,14.59,12.60
28:05:2017,54127.832,15:02:07.832,-03,14.59,12.66
28:05:2017,54128.332,15:02:08.332,-03,15.05,12.71
28:05:2017,54128.832,15:02:08.832,-03,15.05,12.76
28:05:2017,54129.332,15:02:09.332,-03,14.90,12.78
28:05:2017,54129.832,15:02:09.832,-03,14.90,12.80
28:05:2017,54130.332,15:02:10.332,-03,16.25,12.85
