Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
FL2,28:05:2017,59341.000,16:29:01.000,-03,32.3167168,-64.8390150,250.9,0.0,0.0,190.3,1.15,241.5,9.5,0.0,1.2,8.6,249.0,7.6,-12.0,7.3,0.0,0.0,0.0
FL2,28:05:2017,59341.500,16:29:01.500,-03,32.3167181,-64.8390152,251.9,0.0,0.0,338.2,0.89,241.5,9.6,0.0,0.9,8.6,249.0,7.6,-12.0,7.3,0.0,0.0,0.0
FL2,28:05:2017,59342.000,16:29:02.000,-03,32.3167160,-64.8390147,252.8,0.0,0.0,67.2,0.17,241.5,9.6,0.0,0.2,8.5,248.9,7.5,-9.0,5.6,0.0,0.0,0.0
FL2,28:05:2017,59342.500,16:29:02.500,-03,32.3167155,-64.8390149,253.6,0.0,0.0,180.0,1.09,241.5,9.6,0.0,1.1,8.5,248.9,7.5,-9.0,5.6,0.0,0.0,0.0
FL2,28:05:2017,59343.000,16:29:03.000,-03,32.3167157,-64.8390146,254.6,0.0,0.0,352.6,0.68,241.5,9.6,0.0,0.7,8.4,248.3,7.7,-11.0,3.5,0.0,0.0,0.0
FL2,28:05:2017,59343.500,16:29:03.500,-03,32.3167154,-64.8390147,255.6,0.0,0.0,151.9,0.41,241.5,9.6,0.0,0.4,8.4,248.3,7.7,-11.0,3.5,0.0,0.0,0.0
FL2,28:05:2017,59344.000,16:29:04.000,-03,32.3167170,-64.8390148,256.8,0.0,0.0,339.6,0.80,241.5,9.6,0.0,0.8,8.4,247.6,7.4,-14.0,1.1,0.0,0.0,0.0
FL2,28:05:2017,59344.500,16:29:04.500,-03,32.3167144,-64.8390153,258.0,0.0,0.0,7.4,0.16,241.5,9.6,0.0,0.2,8.4,247.6,7.4,-14.0,1.1,0.0,0.0,0.0
FL2,28:05:2017,59345.000,16:29:05.000,-03,32.3167126,-64.8390152,259.3,0.0,0.0,185.9,1.77,241.5,9.6,0.0,1.8,8.2,248.1,7.8,-24.0,-0.2,0.0,0.0,0.0
FL2,28:05:2017,59345.500,16:29:05.500,-03,32.3167167,-64.8390142,260.7,0.0,0.0,19.8,0.95,241.5,9.7,0.0,1.0,8.2,248.1,7.8,-24.0,-0.2,0.0,0.0,0.0
FL2,28:05:2017,59346.000,16:29:06.000,-03,32.3167167,-64.8390142,262.3,0.0,0.0,6.0,2.02,241.5,9.7,0.0,2.0,8.1,247.7,6.6,-8.0,-2.5,0.0,0.0,0.0
FL2,28:05:2017,59346.500,16:29:06.500,-03,32.3167121,-64.8390147,264.0,0.0,0.0,187.0,1.71,241.5,9.7,0.0,1.7,8.1,247.7,6.6,-8.0,-2.5,0.0,0.0,0.0
FL2,28:05:2017,59347.000,16:29:07.000,-03,32.3167137,-64.8390150,265.4,0.0,0.0,182.6,1.17,241.5,9.7,0.0,1.2,8.1,247.9,8.3,-28.0,-4.3,0.0,0.0,0.0
FL2,28:05:2017,59347.500,16:29:07.500,-03,32.3167175,-64.8390150,266.9,0.0,0.0,356.9,2.37,241.5,9.7,0.0,2.4,8.1,247.9,8.3,-28.0,-4.3,0.0,0.0,0.0
FL2,28:05:2017,59348.000,16:29:08.000,-03,32.3167146,-64.8390136,268.0,0.0,0.0,55.9,0.39,241.5,9.7,0.0,0.4,8.1,248.8,8.2,-15.0,-5.4,0.0,0.0,0.0
FL2,28:05:2017,59348.500,16:29:08.500,-03,32.3167135,-64.8390142,269.1,0.0,0.0,167.0,1.56,241.5,9.7,0.0,1.6,8.1,248.8,8.2,-15.0,-5.4,0.0,0.0,0.0
FL2,28:05:2017,59349.000,16:29:09.000,-03,32.3167157,-64.8390150,270.1,0.0,0.0,322.8,0.76,241.5,9.8,0.0,0.8,8.2,247.7,9.1,-31.0,-8.5,0.0,0.0,0.0
FL2,28:05:2017,59349.500,16:29:09.500,-03,32.3167168,-64.8390143,270.9,0.0,0.0,358.9,1.13,241.5,9.8,0.0,1.1,8.2,247.7,9.1,-31.0,-8.5,0.0,0.0,0.0
FL2,28:05:2017,59350.000,16:29:10.000,-03,32.3167161,-64.8390142,271.8,0.0,0.0,91.3,0.33,241.5,9.8,0.0,0.3,8.3,247.7,8.2,-30.0,-10.5,0.0,0.0,0.0
FL2,28:05:2017,59350.500,16:29:10.500,-03,32.3167160,-64.8390145,272.7,0.0,0.0,207.9,0.27,241.5,9.8,0.0,0.3,8.3,247.7,8.2,-30.0,-10.5,0.0,0.0,0.0
FL2,28:05:2017,59351.000,16:29:11.000,-03,32.3167170,-64.8390147,273.6,0.0,0.0,7.9,0.21,241.5,9.8,0.0,0.2,8.2,246.6,7.6,-39.0,-13.5,0.0,0.0,0.0
FL2,28:05:2017,59351.500,16:29:11.500,-03,32.3167197,-64.8390137,274.5,0.0,0.0,4.0,1.11,241.5,9.9,0.0,1.1,8.2,246.6,7.6,-39.0,-13.5,0.0,0.0,0.0
FL2,28:05:2017,59352.000,16:29:12.000,-03,32.3167186,-64.8390144,275.4,0.0,0.0,22.0,0.91,241.5,9.9,0.0,0.9,8.1,245.8,6.9,-37.0,-16.3,0.0,0.0,0.0
FL2,28:05:2017,59352.500,16:29:12.500,-03,32.3167183,-64.8390158,276.4,0.0,0.0,214.0,1.44,241.5,9.9,0.0,1.4,8.1,245.8,6.9,-37.0,-16.3,0.0,0.0,0.0
FL2,28:05:2017,59353.000,16:29:13.000,-03,32.3167206,-64.8390155,276.7,0.0,0.0,356.0,1.05,241.5,9.9,0.0,1.1,8.1,244.4,7.6,-41.0,-19.4,0.0,0.0,0.0
FL2,28:05:2017,59353.500,16:29:13.500,-03,32.3167225,-64.8390152,277.2,0.0,0.0,5.8,0.80,241.5,9.9,0.0,0.8,8.1,244.4,7.6,-41.0,-19.4,0.0,0.0,0.0
FL2,28:05:2017,59354.000,16:29:14.000,-03,32.3167241,-64.8390147,277.8,0.0,0.0,13.2,1.26,241.5,10.0,0.0,1.3,8.1,243.7,6.7,-37.0,-22.0,0.0,0.0,0.0
FL2,28:05:2017,59354.500,16:29:14.500,-03,32.3167211,-64.8390171,278.6,0.0,0.0,202.1,0.54,241.5,10.0,0.0,0.6,8.1,243.7,6.7,-37.0,-22.0,0.0,0.0,0.0
FL2,28:05:2017,59355.000,16:29:15.000,-03,32.3167241,-64.8390182,279.0,0.0,0.0,243.1,1.24,241.5,10.0,0.0,1.2,8.0,242.5,8.2,-49.0,-24.8,0.0,0.0,0.0
FL2,28:05:2017,59355.500,16:29:15.500,-03,32.3167277,-64.8390162,278.7,0.0,0.0,10.3,2.45,241.5,10.0,0.0,2.5,8.0,242.5,8.2,-49.0,-24.8,0.0,0.0,0.0
FL2,28:05:2017,59356.000,16:29:16.000,-03,32.3167274,-64.8390168,278.8,0.0,0.0,59.5,0.80,241.5,10.0,0.0,0.8,8.0,242.4,7.1,-40.0,-26.4,0.0,0.0,0.0
FL2,28:05:2017,59356.500,16:29:16.500,-03,32.3167268,-64.8390192,279.6,0.0,0.0,248.9,1.17,241.5,10.1,0.0,1.2,8.0,242.4,7.1,-40.0,-26.4,0.0,0.0,0.0
FL2,28:05:2017,59357.000,16:29:17.000,-03,32.3167290,-64.8390191,280.0,0.0,0.0,342.0,0.31,241.5,10.1,0.0,0.3,8.0,242.0,8.3,-43.0,-28.2,0.0,0.0,0.0
FL2,28:05:2017,59357.500,16:29:17.500,-03,32.3167316,-64.8390189,280.0,0.0,0.0,358.2,1.38,241.5,10.1,0.0,1.4,8.0,242.0,8.3,-43.0,-28.2,0.0,0.0,0.0
FL2,28:05:2017,59358.000,16:29:18.000,-03,32.3167322,-64.8390187,279.9,0.0,0.0,32.8,0.78,241.5,10.1,0.0,0.8,8.0,241.8,7.4,-40.0,-29.7,0.0,0.0,0.0
FL2,28:05:2017,59358.500,16:29:18.500,-03,32.3167325,-64.8390212,280.3,0.0,0.0,244.8,0.58,241.5,10.1,0.0,0.6,8.0,241.8,7.4,-40.0,-29.7,0.0,0.0,0.0
FL2,28:05:2017,59359.000,16:29:19.000,-03,32.3167336,-64.8390216,280.3,0.0,0.0,303.1,0.97,241.5,10.2,0.0,1.0,8.0,240.8,8.2,-45.0,-31.9,0.0,0.0,0.0
FL2,28:05:2017,59359.500,16:29:19.500,-03,32.3167353,-64.8390215,280.0,0.0,0.0,35.7,0.35,241.5,10.2,0.0,0.4,8.0,240.8,8.2,-45.0,-31.9,0.0,0.0,0.0
FL2,28:05:2017,59360.000,16:29:20.000,-03,32.3167382,-64.8390209,279.9,0.0,0.0,3.3,1.34,241.5,10.2,0.0,1.4,8.0,240.4,7.5,-37.0,-33.2,0.0,0.0,0.0
FL2,28:05:2017,59360.500,16:29:20.500,-03,32.3167381,-64.8390228,280.1,0.0,0.0,10.9,0.60,241.5,10.2,0.0,0.6,8.0,240.4,7.5,-37.0,-33.2,0.0,0.0,0.0
