Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
FRA,28:05:2017,57607.002,16:00:07.002,-03,32.3211786,-64.8381387,255.2,-0.2,-1.2,162.9,1.30,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57607.202,16:00:07.202,-03,32.3211768,-64.8381379,256.1,-0.2,-1.2,162.4,1.28,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57607.402,16:00:07.402,-03,32.3211757,-64.8381375,257.0,-0.2,-1.1,162.5,1.22,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57607.602,16:00:07.602,-03,32.3211746,-64.8381371,257.8,-0.3,-1.0,163.4,1.17,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57607.802,16:00:07.802,-03,32.3211736,-64.8381367,258.7,-0.4,-0.9,165.0,1.11,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57608.002,16:00:08.002,-03,32.3211726,-64.8381365,259.5,-0.5,-0.8,167.0,1.01,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57608.202,16:00:08.202,-03,32.3211712,-64.8381361,260.3,-0.5,-0.7,169.8,0.91,244.1,11.1,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57608.402,16:00:08.402,-03,32.3211703,-64.8381359,261.1,-0.4,-0.7,173.1,0.84,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57608.602,16:00:08.602,-03,32.3211696,-64.8381358,261.9,-0.3,-0.7,176.5,0.76,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57608.802,16:00:08.802,-03,32.3211689,-64.8381358,262.6,-0.3,-0.8,179.7,0.68,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57609.002,16:00:09.002,-03,32.3211683,-64.8381358,263.3,-0.3,-0.8,181.6,0.62,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57609.202,16:00:09.202,-03,32.3211672,-64.8381358,264.0,-0.4,-0.9,182.0,0.58,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57609.402,16:00:09.402,-03,32.3211667,-64.8381358,264.6,-0.4,-0.9,182.5,0.49,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57609.602,16:00:09.602,-03,32.3211662,-64.8381359,265.2,-0.5,-0.8,185.5,0.39,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57609.802,16:00:09.802,-03,32.3211659,-64.8381360,265.8,-0.5,-0.8,193.1,0.31,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57610.002,16:00:10.002,-03,32.3211656,-64.8381361,266.3,-0.5,-0.8,204.1,0.25,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57610.202,16:00:10.202,-03,32.3211651,-64.8381363,266.8,-0.5,-0.9,217.0,0.23,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57610.402,16:00:10.402,-03,32.3211650,-64.8381365,267.3,-0.5,-0.9,231.5,0.17,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57610.602,16:00:10.602,-03,32.3211649,-64.8381367,267.7,-0.5,-1.0,246.4,0.14,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57610.802,16:00:10.802,-03,32.3211648,-64.8381368,268.1,-0.5,-1.0,260.1,0.12,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
FRA,28:05:2017,57611.002,16:00:11.002,-03,32.3211648,-64.8381370,268.5,-0.5,-1.0,277.5,0.10,244.1,11.0,0.0,5.1,11.5,254.6,0.0,30.4,37.7,0.0,0.0,3.4
