Date,Secs,LocalTime,Zone,Instant,Average
27:05:2017,59346.437,16:29:06.437,-03,14.89,12.29
27:05:2017,59346.937,16:29:06.937,-03,14.89,12.29
27:05:2017,59347.437,16:29:07.437,-03,13.40,12.28
27:05:2017,59347.937,16:29:07.937,-03,13.40,12.28
27:05:2017,59348.437,16:29:08.437,-03,13.32,12.27
27:05:2017,59348.937,16:29:08.937,-03,13.32,12.26
27:05:2017,59349.437,16:29:09.437,-03,9.82,12.19
27:05:2017,59349.937,16:29:09.937,-03,9.82,12.13
27:05:2017,59350.438,16:29:10.438,-03,11.11,12.09
27:05:2017,59350.938,16:29:10.938,-03,11.11,12.04
27:05:2017,59351.438,16:29:11.438,-03,11.62,12.02
27:05:2017,59351.938,16:29:11.938,-03,11.62,12.01
27:05:2017,59352.438,16:29:12.438,-03,12.70,11.98
27:05:2017,59352.938,16:29:12.938,-03,12.70,11.94
27:05:2017,59353.438,16:29:13.438,-03,14.03,11.97
27:05:2017,59353.938,16:29:13.938,-03,14.03,11.99
27:05:2017,59354.438,16:29:14.438,-03,12.47,11.97
27:05:2017,59354.938,16:29:14.938,-03,12.47,11.95
27:05:2017,59355.438,16:29:15.438,-03,14.82,11.99
27:05:2017,59355.938,16:29:15.938,-03,14.82,12.03
27:05:2017,59356.438,16:29:16.438,-03,12.75,12.03
27:05:2017,59356.938,16:29:16.938,-03,12.75,12.03
27:05:2017,59357.438,16:29:17.438,-03,14.86,12.07
27:05:2017,59357.938,16:29:17.938,-03,14.86,12.11
27:05:2017,59358.438,16:29:18.438,-03,13.35,12.13
27:05:2017,59358.938,16:29:18.938,-03,13.35,12.15
27:05:2017,59359.438,16:29:19.438,-03,14.49,12.20
27:05:2017,59359.938,16:29:19.938,-03,14.49,12.25
27:05:2017,59360.438,16:29:20.438,-03,14.77,12.29
27:05:2017,59360.938,16:29:20.938,-03,14.77,12.33
27:05:2017,59361.438,16:29:21.438,-03,14.73,12.39
27:05:2017,59361.938,16:29:21.938,-03,14.73,12.45
27:05:2017,59362.439,16:29:22.439,-03,14.86,12.52
27:05:2017,59362.939,16:29:22.939,-03,14.86,12.58
27:05:2017,59363.439,16:29:23.439,-03,14.73,12.63
27:05:2017,59363.939,16:29:23.939,-03,14.73,12.69
27:05:2017,59364.439,16:29:24.439,-03,14.04,12.75
27:05:2017,59364.939,16:29:24.939,-03,14.04,12.81
27:05:2017,59365.439,16:29:25.439,-03,14.18,12.87
27:05:2017,59365.939,16:29:25.939,-03,14.18,12.93
27:05:2017,59366.439,16:29:26.439,-03,12.29,12.95
27:05:2017,59366.939,16:29:26.939,-03,12.29,12.98
27:05:2017,59367.439,16:29:27.439,-03,13.85,13.05
27:05:2017,59367.939,16:29:27.939,-03,13.85,13.11
27:05:2017,59368.439,16:29:28.439,-03,12.05,13.13
27:05:2017,59368.939,16:29:28.939,-03,12.05,13.14
27:05:2017,59369.439,16:29:29.439,-03,14.38,13.22
27:05:2017,59369.939,16:29:29.939,-03,14.38,13.29
27:05:2017,59370.439,16:29:30.439,-03,13.14,13.33
27:05:2017,59370.939,16:29:30.939,-03,13.14,13.37
27:05:2017,59371.439,16:29:31.439,-03,12.66,13.38
27:05:2017,59371.939,16:29:31.939,-03,12.66,13.40
27:05:2017,59372.439,16:29:32.439,-03,12.84,13.41
27:05:2017,59372.939,16:29:32.939,-03,12.84,13.43
27:05:2017,59373.439,16:29:33.439,-03,13.94,13.44
27:05:2017,59373.940,16:29:33.940,-03,13.94,13.46
27:05:2017,59374.440,16:29:34.440,-03,11.83,13.43
27:05:2017,59374.940,16:29:34.940,-03,11.83,13.40
27:05:2017,59375.440,16:29:35.440,-03,13.41,13.39
27:05:2017,59375.940,16:29:35.940,-03,13.41,13.38
27:05:2017,59376.440,16:29:36.440,-03,12.29,13.33
27:05:2017,59376.940,16:29:36.940,-03,12.29,13.29
27:05:2017,59377.440,16:29:37.440,-03,13.97,13.30
27:05:2017,59377.940,16:29:37.940,-03,13.97,13.31
27:05:2017,59378.440,16:29:38.440,-03,13.57,13.31
27:05:2017,59378.940,16:29:38.940,-03,13.57,13.32
27:05:2017,59379.440,16:29:39.440,-03,13.53,13.38
27:05:2017,59379.940,16:29:39.940,-03,13.53,13.44
27:05:2017,59380.440,16:29:40.440,-03,11.58,13.45
27:05:2017,59380.940,16:29:40.940,-03,11.58,13.46
27:05:2017,59381.440,16:29:41.440,-03,12.78,13.48
27:05:2017,59381.940,16:29:41.940,-03,12.78,13.50
27:05:2017,59382.440,16:29:42.440,-03,13.75,13.51
27:05:2017,59382.941,16:29:42.941,-03,13.75,13.53
27:05:2017,59383.440,16:29:43.440,-03,14.12,13.53
27:05:2017,59383.940,16:29:43.940,-03,14.12,13.53
27:05:2017,59384.440,16:29:44.440,-03,13.44,13.55
27:05:2017,59384.940,16:29:44.940,-03,13.44,13.57
27:05:2017,59385.441,16:29:45.441,-03,15.06,13.57
27:05:2017,59385.941,16:29:45.941,-03,15.06,13.57
27:05:2017,59386.441,16:29:46.441,-03,16.65,13.64
27:05:2017,59386.941,16:29:46.941,-03,16.65,13.70
27:05:2017,59387.441,16:29:47.441,-03,15.66,13.72
27:05:2017,59387.941,16:29:47.941,-03,15.66,13.73
27:05:2017,59388.441,16:29:48.441,-03,17.08,13.79
27:05:2017,59388.941,16:29:48.941,-03,17.08,13.86
27:05:2017,59389.441,16:29:49.441,-03,15.56,13.87
27:05:2017,59389.941,16:29:49.941,-03,15.56,13.89
27:05:2017,59390.441,16:29:50.441,-03,16.67,13.92
27:05:2017,59390.941,16:29:50.941,-03,16.67,13.95
27:05:2017,59391.441,16:29:51.441,-03,16.54,13.98
27:05:2017,59391.941,16:29:51.941,-03,16.54,14.01
27:05:2017,59392.441,16:29:52.441,-03,16.07,14.03
27:05:2017,59392.941,16:29:52.941,-03,16.07,14.05
27:05:2017,59393.441,16:29:53.441,-03,16.99,14.09
