Date,Secs,LocalTime,Zone,Instant,Average
27:05:2017,54058.984,15:00:58.984,-03,10.65,11.34
27:05:2017,54059.484,15:00:59.484,-03,10.65,11.30
27:05:2017,54059.984,15:00:59.984,-03,9.52,11.24
27:05:2017,54060.484,15:01:00.484,-03,9.52,11.18
27:05:2017,54060.984,15:01:00.984,-03,10.55,11.11
27:05:2017,54061.485,15:01:01.485,-03,10.55,11.04
27:05:2017,54061.985,15:01:01.985,-03,9.81,11.00
27:05:2017,54062.485,15:01:02.485,-03,9.81,10.95
27:05:2017,54062.985,15:01:02.985,-03,10.28,10.87
27:05:2017,54063.485,15:01:03.485,-03,10.28,10.80
27:05:2017,54063.985,15:01:03.985,-03,9.86,10.77
27:05:2017,54064.485,15:01:04.485,-03,9.86,10.75
27:05:2017,54064.985,15:01:04.985,-03,10.67,10.71
27:05:2017,54065.485,15:01:05.485,-03,10.67,10.67
27:05:2017,54065.985,15:01:05.985,-03,10.40,10.66
27:05:2017,54066.485,15:01:06.485,-03,10.40,10.66
27:05:2017,54066.985,15:01:06.985,-03,8.49,10.59
27:05:2017,54067.485,15:01:07.485,-03,8.49,10.51
27:05:2017,54067.985,15:01:07.985,-03,10.34,10.53
27:05:2017,54068.485,15:01:08.485,-03,10.34,10.55
27:05:2017,54068.985,15:01:08.985,-03,9.65,10.50
27:05:2017,54069.485,15:01:09.485,-03,9.65,10.46
27:05:2017,54069.985,15:01:09.985,-03,9.45,10.48
27:05:2017,54070.485,15:01:10.485,-03,9.45,10.51
27:05:2017,54070.985,15:01:10.985,-03,10.28,10.47
27:05:2017,54071.485,15:01:11.485,-03,10.28,10.44
27:05:2017,54071.985,15:01:11.985,-03,9.68,10.45
27:05:2017,54072.485,15:01:12.485,-03,9.68,10.47
27:05:2017,54072.986,15:01:12.986,-03,9.90,10.43
27:05:2017,54073.486,15:01:13.486,-03,9.90,10.39
27:05:2017,54073.986,15:01:13.986,-03,11.39,10.43
27:05:2017,54074.486,15:01:14.486,-03,11.39,10.47
27:05:2017,54074.986,15:01:14.986,-03,12.69,10.48
27:05:2017,54075.486,15:01:15.486,-03,12.69,10.49
27:05:2017,54075.986,15:01:15.986,-03,11.36,10.51
27:05:2017,54076.486,15:01:16.486,-03,11.36,10.52
